# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-01 14:59:25 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260501_155911/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260501155922.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpa8cj8_xa/b_wwe00e.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260501_155911/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260501155925.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-334.8673,-1.3652945,-4.3734572,7.1264684,3.9303652,0.6024493
-334.32232,-0.71717939,-4.7992713,5.5090505,3.7679809,0.64168481
-335.1027,-1.372763,-3.8657274,5.5579049,3.65412,0.61005154
-333.80559,-0.21354906,-4.883905,5.6429089,3.6501614,0.63668994
-335.46741,-1.781677,-6.8111265,5.5651977,3.7895658,0.68862482
-337.9595,-4.5326997,-6.7248078,6.7077302,3.5448637,0.62158742
-334.58385,-0.97918883,-4.5238533,6.7054824,4.1650354,0.62807322
-341.0794,-5.7100955,-9.2523046,5.3644021,3.399778,0.65893911
-334.91594,-1.3495862,-5.9938128,5.5163368,3.5110204,0.663081
-335.44426,-1.7757274,-6.4976904,5.420391,3.8145367,0.68956108
-340.7366,-7.447049,-4.1581726,7.1744086,3.5561675,0.6371313
-335.18675,-1.7374565,-5.0329222,7.0554669,4.0365333,0.66764663
-334.58829,-0.9313962,-5.6412969,5.2180781,3.6528015,0.65185999
-334.67591,-1.0143763,-6.9057565,5.7858703,3.7643343,0.65344492
-337.64689,-4.6599392,-4.2211825,8.203726,4.8240959,0.68685506
-334.07997,-0.49723005,-4.8778923,6.0449167,3.9805201,0.6441899
-336.62495,-3.0152059,-6.4389774,5.3120228,3.2022847,0.58371561
-336.38551,-2.9482882,-4.0847577,6.4121358,3.7031538,0.67367499
-337.29313,-3.6820992,-3.699572,5.9429718,4.2301028,0.64678662
-334.32607,-0.72950227,-4.936705,6.0366946,3.8337655,0.60797862
-334.49886,-0.91801587,-4.3419469,5.8674491,3.610356,0.64983172
-335.14564,-1.5985418,-6.4938907,6.080512,3.7877847,0.67798544
-335.12796,-1.5269407,-5.6840912,6.3955315,4.0738317,0.61685235
-335.02981,-1.3317927,-6.587827,5.4305464,3.7662018,0.67384334
-335.66029,-2.4822508,-5.0940681,7.7629415,4.2268503,0.6471787
-334.04254,-0.51011564,-5.6352872,6.5696641,3.9903453,0.63114452
-336.83805,-3.2982782,-5.7802772,5.4081702,4.0469372,0.66848551
-334.73262,-1.1783015,-4.6271441,5.9834859,3.5264581,0.62929905
-333.76798,-0.19346092,-5.0104562,5.9036484,3.7033229,0.6474063
-335.59259,-2.0978442,-6.4023463,6.5178982,3.7816402,0.5858483
-336.65744,-2.9761162,-5.2999053,5.5202282,3.5399326,0.56837942
-335.23222,-1.7571939,-4.7747531,7.2625801,3.9255396,0.60062032
-334.53823,-1.0872446,-3.6611844,6.9537322,4.2173148,0.6541912
-335.00616,-1.4451036,-5.000067,5.9361182,3.5519269,0.58122394
-334.87832,-1.1196019,-3.6660659,5.6092454,3.5861652,0.63715198
-336.9747,-3.9794099,-1.1989815,6.4738301,3.9374311,0.63859109
-334.45337,-0.90482739,-5.3517046,6.4282308,3.8441693,0.66315483
-336.84211,-3.3283895,-4.914956,6.393639,4.453153,0.68609532
-333.82087,-0.24556342,-5.369839,6.0892442,3.9355585,0.65188875
-334.73695,-1.1774875,-4.2446728,6.5842956,3.7425512,0.59322791
-335.10656,-1.3029251,-4.1079993,5.2743753,3.6229865,0.65561283
-335.3892,-1.7456693,-6.0192686,5.1120785,3.3596282,0.65484922
-335.91605,-2.9034215,-3.1374082,7.9062159,4.4401417,0.66144685
-334.18788,-0.61570142,-4.2699633,6.0966668,4.0057836,0.64874123
-336.14839,-2.6934397,-2.8676622,6.6624673,3.6878111,0.58643064
-334.89816,-1.5497946,-6.7759315,6.5625671,4.0341757,0.63844772
-339.35686,-3.7573934,-7.90204,4.6241079,3.1706964,0.62472822
-336.45585,-2.7628487,-3.7231711,6.7571349,4.341226,0.6237181
-336.07565,-2.6361324,-5.2373186,7.1113431,4.5112817,0.67422189
-336.33903,-3.3069391,-2.760282,7.2839178,4.1631665,0.68112091
-334.87742,-1.3106623,-5.0482721,6.1842331,3.9951775,0.69500294
-335.52981,-1.9606355,-7.488082,6.0885662,3.7773655,0.65422101
-335.0437,-1.8622342,-2.7746693,7.0844923,4.13174,0.65306994
-334.90774,-1.3668928,-4.8606343,5.6689135,3.397663,0.60652632
-336.72137,-3.1015492,-5.9660577,6.329157,4.2613497,0.63329009
-333.99896,-0.42894683,-5.8510577,6.0548807,3.8972302,0.66104326
-333.99282,-0.42462355,-5.344096,5.7335061,3.5536826,0.63081182
-334.62999,-1.0606664,-5.0077266,6.3466225,3.6650757,0.59122006
-334.20872,-0.65355145,-4.4488686,6.3937624,3.8899005,0.6635815
-335.47759,-1.583051,-7.4702308,5.583574,3.6500533,0.64645424
-334.37305,-0.89173254,-6.2355377,6.4311922,4.0301394,0.64844182
-334.51098,-0.93242593,-3.4736328,5.9445131,3.8850093,0.6493756
-334.95704,-1.5469506,-6.0196202,6.7354821,4.2095757,0.6716364
-335.27501,-1.8136786,-3.1706341,6.3999162,3.8177338,0.66083117
-335.16272,-1.6698663,-7.0588877,6.1311735,3.9272191,0.6704024
-338.49368,-5.4526008,-3.706982,8.5339935,4.3504402,0.57132786
-337.978,-4.2818891,-3.9919877,5.6964312,3.4475181,0.54973644
-335.19479,-1.5267408,-7.2450534,6.0000943,3.6647238,0.62403932
-337.35457,-3.8206945,-6.345185,6.5884358,3.8420452,0.56399327
-334.66627,-1.0911522,-5.1245162,5.7366804,3.8455561,0.68928179
-335.4952,-2.0056547,-3.4529473,6.3212764,3.769223,0.66695526
-335.21952,-1.6056452,-5.1120264,5.6185533,3.8969044,0.62873195
-334.7925,-1.3336187,-5.2495891,7.1464732,4.2703092,0.6420469
-336.84263,-2.6516548,-3.3312065,5.3321082,3.3649888,0.62239412
-337.34346,-4.2307361,-3.4101407,8.4291343,4.5788823,0.60859712
-337.45758,-4.3077592,-5.6640381,5.426215,3.1099011,0.5890382
-335.91596,-2.8391785,-2.3162259,6.8564985,4.3289346,0.66862545
-338.41952,-4.5585992,-4.0259016,5.8655528,4.0771347,0.60248888
-337.36559,-3.2872393,-2.5972022,5.7546151,3.4378803,0.60519794
-336.26082,-2.3570596,-4.5030845,4.9642638,3.5676515,0.68194129
-336.70875,-3.6567075,-6.62395,7.1101526,4.4566502,0.65295945
-335.68266,-2.1713725,-4.4306901,5.7766382,3.5984205,0.67930503
-334.39297,-0.82244401,-5.1906696,6.6258483,3.9672194,0.60765685
-337.00618,-3.675364,-3.9931381,7.8762552,4.1708394,0.57598798
-333.72691,-0.14839837,-5.4913541,6.0674406,3.7171695,0.6280145
-333.91743,-0.36313037,-4.4318236,6.5727492,3.9398821,0.64732373
-335.7033,-2.4608419,-2.8371365,7.4385382,4.3489143,0.62208073
-334.77668,-1.3004646,-4.7005378,7.2703277,4.1245923,0.61301253
-336.38304,-2.3407874,-4.828484,4.827859,3.2745296,0.61197272
-334.56066,-1.040927,-3.6312496,6.5413873,3.8539402,0.60200948
-336.90162,-4.0776559,-7.7283882,7.0308496,3.9201218,0.6081514
-335.32419,-1.5395195,-7.3457625,5.8072978,3.6117858,0.62853174
-335.12946,-1.5315515,-3.7507402,6.1557474,3.5701608,0.62087507
-334.01132,-0.43212056,-5.3541706,6.2534321,3.8606196,0.61387588
-335.37112,-1.6838444,-5.9245982,5.4840931,3.6239716,0.5962615
-335.12794,-1.7967445,-3.9943863,7.6639142,4.3042172,0.63205975
-336.03649,-2.4247057,-3.8079719,5.8061869,3.4860626,0.65026172
-336.23754,-2.9644612,-6.0138522,7.1802735,4.4631946,0.65206779
-335.79934,-2.2771886,-4.4560502,5.9569025,3.3913532,0.6054233
-335.79427,-2.1840572,-6.1724128,5.7056123,3.4342546,0.57605004
-334.61427,-1.0538039,-6.1826702,6.0731095,3.9786494,0.63601027
-336.18492,-2.7463499,-4.2078495,6.5269868,3.8618017,0.69128469
-334.84844,-1.2892039,-4.085389,5.938829,4.033614,0.6793379
-333.89226,-0.31862403,-6.0358563,6.1000544,3.8006707,0.64124186
-336.07881,-2.8607973,-4.8855149,7.6474546,4.2233625,0.67080289
-334.27424,-0.70411176,-5.1646118,6.5567266,3.7559174,0.61417174
-339.26379,-5.5223345,-4.0750408,5.8590535,4.3038311,0.63990993
-335.09449,-1.8308586,-6.6763252,6.8723592,3.9854434,0.62367647
-336.0052,-2.2392187,-5.3941746,5.0903505,3.6106975,0.6130734
-335.17633,-1.7560876,-3.7723598,6.9257726,4.1514685,0.68216929
-334.47794,-0.90905011,-5.3879877,5.7197862,3.942712,0.66602224
-334.39823,-0.83775539,-6.2689885,6.0907551,3.8512128,0.66722356
-334.25233,-0.62033227,-3.9851992,5.7457129,3.7209893,0.65026143
-334.1748,-0.55989553,-3.7949696,5.8776295,3.7484865,0.63571559
-336.50815,-2.7494349,-7.6265739,5.9232825,3.5668432,0.64919646
-336.82365,-2.5797941,-4.4842647,4.7666648,3.4227868,0.62880594
-338.47724,-4.9492007,-1.3250546,5.9844219,3.8747615,0.67865447
-334.54358,-0.89146734,-6.1567678,5.6198888,3.6853065,0.61469561
-335.58731,-2.0200268,-5.3248594,5.7629261,3.9501608,0.71071621
-335.33187,-1.6909969,-3.7187021,5.9119017,3.7472369,0.59428155
-336.11265,-2.653852,-4.3299124,6.6923076,4.0581677,0.70493264
-335.48404,-1.9826221,-5.5323215,6.9162397,3.9225428,0.58518302
-335.4433,-1.7682618,-4.5605937,5.362435,3.3483076,0.59598137
-334.22582,-0.67278934,-4.8869936,6.7694635,3.8998102,0.61075592
-334.78525,-1.2530661,-5.697302,5.8308923,3.5882566,0.66178963
-334.62193,-1.0851078,-4.1239146,6.462843,4.0995286,0.68127248
-336.267,-2.7237903,-5.7109837,6.3103115,3.6004534,0.56361303
-336.9462,-2.9973391,-4.5219825,4.8876228,3.5937297,0.69408135
-335.3807,-1.8095679,-4.4505859,6.6883503,4.3656992,0.67065467
-334.18912,-0.54798337,-6.4137493,5.797356,3.6574634,0.62863389
-336.03399,-2.5541976,-5.1114401,6.1071593,3.4214544,0.57342395
-335.44404,-1.9139095,-6.9573092,6.0920631,3.8492454,0.68042637
-335.99352,-2.5584674,-4.0661567,7.7429795,4.4480362,0.62116517
-336.16755,-2.6185012,-4.2536729,6.9440424,3.8651234,0.56868379
-337.35355,-3.5822807,-4.0018967,5.5172333,3.411709,0.56118264
-336.05579,-2.5193194,-5.9367099,6.7297684,4.008267,0.58698055
-335.18306,-1.663396,-4.6111298,6.3371312,3.8511979,0.68446715
-334.94278,-1.1895271,-4.4912788,5.267763,3.5397197,0.61769151
-335.0043,-1.6130565,-3.7438381,7.3235236,4.0004053,0.61824479
-338.46111,-4.7495126,-4.8404676,6.8444084,3.9102466,0.54813991
-334.49503,-0.86437774,-5.8654547,5.3045605,3.4702316,0.64642715
-333.96532,-0.36278205,-4.5860799,5.708511,3.6086906,0.62302457
-336.57527,-2.8368739,-3.7646816,5.6157666,3.3212395,0.61197307
-334.98988,-1.3726292,-6.9769325,6.0179223,3.6978487,0.64990465
-334.60648,-0.99517363,-6.4293548,5.8835007,3.819514,0.62224518
-336.06214,-2.7215871,-2.9630902,7.4036782,4.2982516,0.60533446
-335.32949,-1.7382134,-4.318768,5.6048458,3.5529536,0.66883442
-336.6682,-3.1636908,-3.1468505,6.089946,3.7248487,0.68444163
-336.06373,-2.1943884,-4.0152448,5.3361492,3.487595,0.59149717
-335.19678,-1.682763,-4.8082406,7.2889428,4.3265099,0.6287927
-335.41172,-1.7836194,-6.201851,5.8665916,3.9239973,0.61870277
-336.24409,-2.161949,-6.2588784,4.6936681,3.3237534,0.64841973
-337.57165,-3.7076625,-2.7915026,5.4013873,3.9215309,0.6692772
-334.50701,-1.094182,-5.7466912,6.988216,4.0864097,0.64128243
-334.64187,-1.1666464,-4.8967616,7.2097001,4.1078442,0.61701351
-334.1658,-0.5333064,-6.4589392,5.8106199,3.7148916,0.63904143
-336.68644,-2.5603618,-4.747704,4.7929063,3.2599994,0.6100468
-334.75346,-1.000925,-6.3074399,5.2764472,3.4485398,0.61887768
-334.11006,-0.49759152,-4.1666921,5.7606922,3.7495389,0.62958436
-335.83387,-2.3401892,-6.0876211,6.2350756,4.1406426,0.70790313
-335.28471,-1.4598973,-6.5639797,5.3359461,3.5030048,0.60474786
-335.9987,-3.2469778,-2.1025826,7.6963798,4.2208977,0.61396867
-334.07449,-0.49624833,-4.2792855,6.1715366,3.8430033,0.61337629
-334.02129,-0.4818102,-5.5728281,6.5903358,3.8912598,0.62599781
-334.5429,-0.93453028,-6.7090514,5.9669203,3.741928,0.65271552
-335.39278,-1.6228473,-5.0244726,5.0027659,3.6056048,0.65045788
-334.57641,-0.85701175,-6.72613,5.6610957,3.5827689,0.63294423
-334.57556,-1.0988214,-3.3872713,6.4307303,3.908317,0.65837639
-337.57218,-4.2076781,-6.2735868,5.9076285,3.2422453,0.58746238
-334.93755,-1.6555087,-3.2157497,7.173282,4.1225468,0.65345252
-336.98933,-3.415047,-5.3321209,6.9991471,3.9742506,0.56621299
-336.06215,-2.4660208,-5.1270477,5.2709964,3.8647411,0.70373516
-334.10626,-0.4888382,-6.010162,5.5881225,3.7149957,0.65771646
-334.87259,-1.4680522,-3.2466942,6.6025049,4.0358993,0.67076565
-336.37805,-2.7650224,-6.5673306,5.3880637,3.5203418,0.69175683
-335.63842,-2.1637961,-4.4254581,7.0410338,4.4025972,0.69177081
-334.2996,-0.70001163,-4.5778227,5.7968925,3.7053973,0.60731454
-335.37235,-1.6945433,-5.3795316,5.2259155,3.6929688,0.62504221
-334.23186,-0.69609472,-3.8589554,6.4825472,3.8132964,0.63579603
-336.72714,-2.6235714,-3.0617388,5.3237888,3.6591325,0.66912456
-334.61694,-1.0203264,-6.4005795,5.9655166,3.6535342,0.65129286
-334.40184,-0.80127343,-5.7493411,5.4335047,3.43598,0.62146432
-334.64933,-1.1389561,-4.9720263,7.0780385,4.0786329,0.61094647
-335.67478,-2.1163952,-5.8981495,5.8245048,4.0118408,0.70867618
-335.60061,-1.980143,-5.2789466,5.1789782,3.5795405,0.69146752
-335.63757,-2.0751928,-6.4417992,5.8572991,3.4974879,0.65044067
-334.49693,-1.0188845,-3.1576267,6.2903412,3.945899,0.64918229
-335.73825,-2.5691247,-6.7241113,7.0524538,3.9593367,0.64400763
-335.23269,-1.5545988,-4.0276771,5.6142287,3.7505148,0.61062043
-334.48489,-1.0345605,-4.047237,7.1928192,4.0732494,0.62957712
-333.81779,-0.25037198,-4.5298397,6.3797818,3.9235222,0.65269759
-335.68232,-2.1164481,-6.5106954,5.8660975,3.7632781,0.69422618
-334.81559,-1.1241986,-3.4059189,5.8573429,3.6318941,0.62324598
-334.62309,-1.118945,-5.611325,6.6648475,3.9611871,0.66579216
-336.21707,-2.2547095,-3.4357361,5.2836522,3.7018045,0.66945912
-333.79189,-0.20845789,-4.7746587,5.7890821,3.6577129,0.63950635
-334.61651,-1.0475236,-5.3819654,6.1158647,4.0303249,0.68708194
-336.95201,-3.2167417,-5.6824549,4.9185492,3.1606498,0.58079209
-334.31592,-0.74949424,-5.6105261,6.2009351,3.6712565,0.63970612
-334.4859,-1.0916154,-3.3391646,6.9291479,3.9988277,0.63170628
-335.0212,-1.7461197,-3.0385686,7.2880905,4.2518549,0.63008488
-337.53965,-3.4551515,-6.7235398,4.7384489,3.6104799,0.69775028
-333.78078,-0.19936173,-5.1262273,5.8027273,3.7320907,0.62432022
-334.80013,-1.2463383,-3.7190174,6.3524599,4.1194276,0.63739563
-335.98028,-2.415676,-5.6838207,6.1672659,3.6009417,0.56701583
-337.15855,-3.4237673,-4.5716531,6.4055626,3.8948702,0.56562092
-336.27496,-2.7305289,-3.5191049,5.9847025,3.6536102,0.67706314
-335.73102,-2.1931317,-4.5912162,7.0078644,3.8790756,0.57641672
-335.15784,-1.6388516,-5.5548965,6.8034078,3.785163,0.59118154
-334.61514,-1.161678,-3.8941929,7.0836826,4.2391277,0.65868675
-334.72967,-1.1930098,-4.180318,6.2716363,3.7986295,0.66824678
-335.91003,-2.1469171,-2.5771801,5.8792702,3.6902102,0.614885
-334.61821,-1.0349574,-4.8409679,5.5818846,3.8707337,0.67704807
-337.81424,-4.3448763,-5.1762162,7.2603897,3.6557668,0.57052736
-336.64864,-3.1454488,-6.5841613,5.743694,4.1371071,0.67184322
-334.47189,-0.98169464,-3.2735657,6.3115273,3.9120478,0.65353652
-333.76032,-0.18585056,-4.3847751,6.1594328,3.7842189,0.63925886
-335.31631,-2.0683733,-3.7669077,7.6514078,4.273503,0.65380352
-334.23631,-0.67178926,-4.5125151,6.078826,3.7333913,0.65818778
-339.46181,-5.7303464,-2.55088,6.31955,4.0426944,0.57340521
-337.07463,-3.1484935,-4.202597,5.1958321,3.3225416,0.57547697
-334.51529,-0.94935337,-4.6654004,5.8495214,3.7492086,0.6766953
-337.98574,-3.7578336,-3.3707902,5.3157411,3.2694338,0.58103587
-336.3559,-2.4793566,-7.0857209,5.5582386,3.3701103,0.58912096
-333.76171,-0.17565831,-5.6148801,5.8185031,3.6567002,0.62698399
-334.3949,-0.77587648,-4.4911631,5.6742906,3.6639,0.60905035
-336.8941,-3.3541184,-5.5219057,5.6210562,4.0395283,0.73026092
-336.35503,-2.445086,-5.9839613,4.8560099,3.5716279,0.63271122
-336.63736,-2.6493513,-3.4358241,5.3953098,3.5827796,0.59621192
-334.43404,-0.87294642,-4.9540188,6.8607679,4.1237435,0.62268148
-333.62917,-0.051345051,-4.8614754,6.180159,3.8708446,0.63397875
-334.15095,-0.63536987,-4.1368293,6.7782237,4.0292213,0.65148219
-334.27397,-0.71592453,-5.0976016,5.653144,3.4940115,0.63121167
-335.90949,-2.8024024,-5.6183418,7.7606868,4.1405348,0.61247178
-334.90926,-1.3320729,-4.9802139,5.4147014,3.5582843,0.67285813
-333.82083,-0.24747529,-4.9360991,5.9393667,3.6796956,0.64329012
-335.40781,-1.9096159,-3.6322644,6.6860831,3.7320651,0.63314923
-334.42722,-0.89772912,-3.5518498,6.219699,4.0037397,0.6395108
-334.55317,-0.99743909,-3.3827781,6.0653258,3.8996066,0.63095771
-333.9372,-0.32835297,-5.8502514,5.6323371,3.7006091,0.63440342
-334.64331,-1.1768886,-3.5063543,6.74122,3.8561952,0.63251373
-335.13577,-1.885973,-5.641323,7.4259586,4.2614643,0.64304803
-336.33364,-2.8367265,-3.0509339,6.7017855,4.3440997,0.63586639
-334.32193,-0.70154897,-5.516807,5.3207348,3.5839425,0.65833276
-334.69778,-1.0062033,-6.4602891,5.5629655,3.467571,0.62109952
-337.24663,-3.163154,-4.1909753,4.9808633,3.1929292,0.61877934
-334.09693,-0.55547995,-4.0273273,6.4569005,4.062269,0.65627653
-334.98827,-1.5961274,-4.1292047,7.4488117,4.0663064,0.62291755
-337.85767,-3.3063488,-7.0888364,4.803889,3.2402756,0.5914202
-335.46735,-1.8828075,-3.3448385,5.8125791,3.9879218,0.65123124
-340.95272,-5.4342772,-8.399193,4.7689454,3.2811937,0.68782254
-339.1823,-4.8500414,-1.8095602,5.6130892,3.6039077,0.66887264
-334.29903,-0.66978087,-4.4345498,5.5450671,3.7217734,0.65952474
-334.39099,-0.78912334,-4.3018166,5.759954,3.6425512,0.6557761
-334.26673,-0.72157446,-6.3218604,6.1490025,3.9007151,0.65916857
-334.10995,-0.53050102,-5.3396936,6.2230958,3.800792,0.60626171
-335.37597,-1.8528091,-6.0973248,6.5212007,3.8201805,0.58665706
-335.41285,-1.5305926,-6.6546971,5.1483651,3.3462645,0.62511078
-334.97041,-1.3978973,-5.9876846,5.6679616,3.9642553,0.66438276
-334.62811,-1.0588765,-5.7862622,6.3324661,3.6358961,0.6087824
-337.46291,-4.1166912,-2.6970308,6.9466357,3.6993114,0.5653703
-337.0385,-3.4898456,-4.4762474,6.4972961,3.6406413,0.55192922
-334.64987,-1.0840052,-5.6728551,6.4230776,3.6616689,0.60688975
-335.78495,-2.2966136,-7.1342842,6.1929549,3.8278871,0.67773958
-335.54259,-1.9812495,-4.5096205,5.791777,3.8357689,0.70375637
-335.06771,-1.4825358,-3.8950299,6.164133,3.5754783,0.62565362
-338.10542,-5.5599209,-6.4123043,7.9098277,4.1890974,0.67362411
-334.55999,-0.94667809,-6.4291881,5.7407055,3.8325946,0.67059407
-336.01513,-2.6260318,-4.6503485,7.6632965,4.5477702,0.65048326
-335.31613,-1.613565,-6.1313517,5.5018349,3.6096748,0.59673757
-334.14827,-0.64448153,-5.5520332,6.7775791,3.9957183,0.63285003
-337.02221,-3.4785766,-6.9764328,5.6813418,4.0475777,0.71530479
-337.38573,-4.2572103,-6.2143637,7.1014812,4.258333,0.71550473
-333.64917,-0.072393125,-5.1642131,5.9087304,3.7039706,0.63836162
-335.29867,-1.9819304,-4.9084842,7.643454,4.1818578,0.61573527
-339.88823,-5.805688,-1.8945669,5.9657385,3.4511335,0.56090201
-337.00235,-2.9499977,-2.5682872,5.4658095,3.7501318,0.66295797
-334.65113,-1.0418339,-4.6116481,5.9565837,3.8368969,0.6060711
-333.97099,-0.41744993,-4.6248277,6.7245055,3.9236966,0.62831197
-333.97689,-0.41063531,-4.4226863,6.4978081,3.8062293,0.625731
-333.72727,-0.14899164,-5.6471362,5.9979081,3.8279555,0.63814126
-337.54798,-3.8266449,-6.0118614,6.1340149,4.1943439,0.61960099
-335.59405,-2.1765196,-5.4999277,6.9440211,4.2757074,0.69392703
-334.36095,-0.831282,-4.0518864,6.4961614,3.8785418,0.65722899
-339.73685,-5.2786828,-8.8073658,5.8074438,3.4099915,0.59153614
-335.30616,-1.6978644,-3.0548,6.1706797,3.6531813,0.60345825
-336.13233,-2.5703108,-4.4842673,5.629258,4.0162148,0.7111877
-334.15301,-0.55238501,-4.9091964,5.5707692,3.7274286,0.62905789
-336.53983,-3.1716068,-4.4776772,7.1861415,3.9469796,0.67156311
-334.73241,-1.1549277,-4.2607457,6.8922998,4.1287592,0.61277531
-338.22027,-5.623303,-2.1962838,8.27784,4.1224974,0.5738881
-335.43358,-1.6144744,-7.0640739,5.3929209,3.7474874,0.65950036
-335.96493,-2.3371362,-4.700628,6.8361736,4.4341954,0.65370646
-335.15153,-1.537898,-5.7247749,6.2364072,3.9339075,0.60171342
-335.90388,-2.3936117,-5.9421539,6.1831113,4.1461539,0.71092187
-335.95264,-2.1585078,-7.705558,5.8158401,3.6713379,0.65519897
-334.88707,-1.3461616,-5.381217,6.7876531,3.7696108,0.6020854
-335.0411,-1.6107449,-3.6942557,6.931098,4.2538474,0.6793436
-334.6041,-1.0439292,-4.1731339,6.0293608,4.0541577,0.67009508
-335.61747,-2.1503968,-5.0591827,7.06933,4.4429923,0.67771918
-338.42384,-3.9992163,-8.0069234,5.3885545,3.2623502,0.62387806
-336.98593,-3.2764516,-3.0231897,5.6687206,3.8308413,0.70243622
-334.02699,-0.46315112,-5.7580267,6.1953938,3.8737352,0.66116495
-335.37976,-1.9831419,-4.2857786,7.4963637,4.4418472,0.66238655
-334.44388,-0.90934263,-5.5037305,6.533728,4.1380086,0.66959424
-337.47182,-3.9834574,-4.8605451,6.5617307,3.4257918,0.58900995
-335.6434,-2.1388102,-3.1384976,6.5705099,3.6733833,0.61485729
-336.83142,-2.5494664,-7.778735,5.349416,3.4141355,0.64298893
-335.33764,-1.4684565,-6.0021573,4.8931235,3.42328,0.64027165
-334.09359,-0.51442912,-5.4896826,6.0233698,3.6780604,0.60478207
-336.51068,-3.2423169,-5.6905143,7.5879485,4.429455,0.61909081
-336.96332,-3.5930925,-4.9085597,5.3490393,3.151374,0.5842413
-335.95411,-1.9282786,-6.8870981,5.0532033,3.5919942,0.63703107
-335.04442,-1.6054782,-5.5250929,6.9387086,4.0480694,0.66997384
-334.53469,-1.0397144,-6.7111672,6.2422378,3.9206635,0.64250353
-335.88083,-2.452391,-5.4116213,7.2302118,4.4655958,0.6521475
-338.07896,-4.7275192,-4.4041356,6.904881,3.6895493,0.66248472
-335.34784,-1.7227426,-3.8111302,5.7744134,3.9271037,0.62809652
-339.33038,-5.5611724,-3.1537894,5.8150487,3.2108371,0.57671069
-336.1701,-2.7704296,-7.1019617,6.0902539,4.1417223,0.66325072
-335.30125,-1.6845519,-5.5104247,5.2337384,3.8031308,0.66292058
-334.37004,-0.80851959,-5.1478156,6.5631384,4.1681014,0.66289941
-337.47972,-4.3713653,-3.0566768,8.1188814,4.278417,0.57815333
-335.27724,-1.6520603,-4.2668957,5.5523635,3.8291952,0.69155013
-334.21957,-0.63120111,-4.7053729,6.5888124,4.0294771,0.61847588
-334.45108,-0.87956341,-4.8774634,5.9334074,4.007589,0.67678332
-335.75236,-2.1837415,-6.8020653,5.7413112,3.9918861,0.68969945
-334.61111,-1.0412181,-6.7007854,5.9552463,3.8929354,0.66005763
-334.55486,-0.99513154,-5.4561517,5.4710782,3.4025114,0.61801378
-335.03169,-1.4212374,-6.2987513,5.5372702,3.4417899,0.64442579
-335.65985,-1.9818853,-2.7658959,5.9739217,3.7055451,0.60574311
-334.61187,-1.2865167,-3.0656521,6.9031109,4.0854019,0.64588007
-339.08378,-5.2827203,-2.39836,5.4319229,4.0205785,0.70182998
-337.14816,-3.3260929,-7.7083663,5.9254909,3.6011933,0.5847424
-335.16623,-1.4820303,-3.6056769,5.8876998,3.5238176,0.61218918
-336.03621,-2.6372777,-7.670165,6.4021685,3.7692819,0.63534369
-334.61069,-0.98199117,-6.3990208,5.691421,3.7365695,0.67251716
-334.55639,-0.98261567,-5.6522289,6.1599736,3.6579694,0.59355836
-334.33947,-0.71564745,-4.6920017,5.5032605,3.4886769,0.62276034
-334.68642,-1.1071825,-4.7251636,5.8918151,3.586847,0.58908293
-334.12769,-0.5544669,-4.6686521,6.4469344,3.7749745,0.60558336
-337.1878,-3.588415,-5.2073057,5.2113946,3.8661591,0.72709393
-334.49719,-0.99979772,-3.4095531,6.4649214,3.9968397,0.6211828
-336.67144,-3.2444671,-2.4455455,6.6413521,3.6567032,0.59625669
-335.57845,-2.0798733,-3.7066685,6.2786634,4.0956591,0.70153429
-336.94558,-2.5654428,-7.0045884,4.7865241,3.2190182,0.62138727
-344.11237,-7.1379451,-7.1310562,3.9971319,2.9993244,0.58928405
-335.35737,-1.7111939,-4.6504816,5.9405523,3.8483501,0.59661962
-334.05182,-0.44279733,-5.8796648,5.6210497,3.5501573,0.62501914
-337.68488,-4.3546044,-4.9143093,6.1729868,3.296523,0.5679154
-336.64589,-2.6532621,-7.0535442,5.17814,3.7034111,0.62928444
-333.76062,-0.18289988,-5.0742686,6.1586642,3.9414792,0.65360097
-334.08299,-0.49882803,-6.3502603,5.9997462,3.8048769,0.64235686
-336.15124,-2.6367789,-5.8813286,6.244447,3.4548097,0.61364933
-334.57348,-1.1318568,-3.813458,7.091871,3.9934586,0.63102223
