# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-06 14:11:24 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_151111/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260506151121.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpt33m0mqj/ubmgx4m3.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_151111/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260506151124.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-337.98823,-1.3652945,-4.2971093,6.9694846,3.9083986,0.60165887
-337.44639,-0.71717939,-4.6763977,5.4285744,3.7625521,0.6421807
-338.23621,-1.372763,-3.8127785,5.443701,3.6303865,0.60950371
-336.92968,-0.21354906,-4.7900681,5.5465024,3.6393916,0.63701741
-338.57735,-1.781677,-6.6050877,5.5191116,3.8072027,0.69076696
-341.0942,-4.5326997,-6.646649,6.5531344,3.5245007,0.62141387
-337.7118,-0.97918883,-4.3719498,6.6057589,4.16278,0.62811331
-344.24901,-5.7100955,-9.0851222,5.2757025,3.393035,0.66002691
-338.04174,-1.3495862,-5.8805278,5.4339014,3.5089467,0.66431321
-338.56322,-1.7757274,-6.2895327,5.3799111,3.8334061,0.6917372
-343.86166,-7.447049,-4.1366016,7.0184171,3.543388,0.6374736
-338.30364,-1.7374565,-4.8715243,6.9730904,4.0516848,0.66903905
-337.71278,-0.9313962,-5.5063404,5.1459312,3.6493067,0.65270305
-337.7914,-1.0143763,-6.7328449,5.7061174,3.7645518,0.65434254
-340.9385,-4.6599392,-3.9548137,8.1766843,4.8771386,0.6889331
-337.20709,-0.49723005,-4.7241781,5.9653742,3.9819737,0.64477075
-339.73144,-3.0152059,-6.4380824,5.1546468,3.1584521,0.58234143
-339.50772,-2.9482882,-3.9916839,6.3263896,3.7112258,0.67528057
-340.45387,-3.6820992,-3.5236612,5.8847865,4.2400248,0.64745589
-337.44845,-0.72950227,-4.8365823,5.9165371,3.8127068,0.60736432
-337.62195,-0.91801587,-4.2653694,5.7714154,3.6048214,0.65060514
-338.26156,-1.5985418,-6.3162253,6.0136473,3.8003905,0.67974457
-338.25366,-1.5269407,-5.5227774,6.2883914,4.0630377,0.61652428
-338.14296,-1.3317927,-6.3981578,5.3756281,3.776209,0.67545489
-338.76658,-2.4822508,-4.9256271,7.656233,4.2368925,0.64786135
-337.16547,-0.51011564,-5.4839306,6.4640377,3.9852124,0.63128659
-339.99801,-3.2982782,-5.5589317,5.367696,4.0628382,0.66990747
-337.84862,-1.1783015,-4.5794014,5.860679,3.509342,0.62937979
-336.89175,-0.19346092,-4.901775,5.8113311,3.6990193,0.64809673
-338.71544,-2.0978442,-6.3067861,6.3557499,3.7477874,0.58453956
-339.7456,-2.9761162,-5.2690209,5.365542,3.4931063,0.56654256
-338.35113,-1.7571939,-4.69413,7.0982518,3.9024736,0.59977201
-337.66591,-1.0872446,-3.5066485,6.8754064,4.2309059,0.65511456
-338.08934,-1.4451036,-4.9741401,5.7758578,3.5118485,0.57977364
-338.00525,-1.1196019,-3.6129149,5.5097898,3.5740971,0.63749498
-340.08537,-3.9794099,-1.1544115,6.373907,3.9348266,0.6389825
-337.57592,-0.90482739,-5.2085571,6.3440205,3.851337,0.66438962
-340.14036,-3.3283895,-4.6553086,6.3724322,4.491997,0.68814589
-336.94658,-0.24556342,-5.2085781,6.0116845,3.9397201,0.6527328
-337.84968,-1.1774875,-4.2033695,6.4236145,3.7119107,0.59214762
-338.22964,-1.3029251,-4.0142114,5.2013127,3.6204661,0.65658531
-338.52305,-1.7456693,-5.9328172,5.0256655,3.3501382,0.65579531
-339.03351,-2.9034215,-2.970741,7.8282303,4.4647745,0.66262198
-337.31505,-0.61570142,-4.123815,6.0211953,4.0103013,0.6494773
-339.27406,-2.6934397,-2.8769776,6.4876632,3.652628,0.5851398
-338.01778,-1.5497946,-6.5839901,6.4670258,4.0340705,0.63883431
-342.6797,-3.7573934,-7.8215665,4.5217172,3.1443463,0.62465784
-339.59973,-2.7628487,-3.5635183,6.6644168,4.3411867,0.62361448
-339.31028,-2.6361324,-4.9844756,7.0696257,4.545553,0.67584689
-339.43864,-3.3069391,-2.6247151,7.2184756,4.1893015,0.68299232
-338.02432,-1.3106623,-4.8556914,6.1432117,4.0226081,0.6973774
-338.64097,-1.9606355,-7.3059528,6.0016208,3.7783126,0.65514541
-338.15234,-1.8622342,-2.6599498,6.9950714,4.1421677,0.65395464
-337.99966,-1.3668928,-4.8443927,5.529403,3.3673386,0.60586559
-339.87958,-3.1015492,-5.7505543,6.2516137,4.2646308,0.63350369
-337.12258,-0.42894683,-5.6784172,5.9830113,3.904894,0.66220431
-337.11381,-0.42462355,-5.2661954,5.622626,3.5378813,0.63094282
-337.73295,-1.0606664,-4.9601878,6.1873511,3.6319851,0.5900773
-337.33198,-0.65355145,-4.3170266,6.3143041,3.8986071,0.66483122
-338.60034,-1.583051,-7.3068002,5.4964956,3.643937,0.64711217
-337.49612,-0.89173254,-6.0467775,6.3479806,4.0351876,0.64916764
-337.62996,-0.93242593,-3.3649104,5.8654189,3.8865007,0.65013339
-338.10273,-1.5469506,-5.7938253,6.6778907,4.2322795,0.67316968
-338.39121,-1.8136786,-3.0850005,6.3125208,3.8230131,0.66198483
-338.27184,-1.6698663,-6.8473621,6.0669844,3.9404065,0.67189203
-341.58689,-5.4526008,-3.6221384,8.3228693,4.3187003,0.56957888
-340.99056,-4.2818891,-4.032015,5.5110703,3.3899774,0.54735616
-338.33242,-1.5267408,-7.1112095,5.8826883,3.6481472,0.62394627
-340.46255,-3.8206945,-6.258507,6.4064297,3.7971317,0.56202667
-337.80143,-1.0911522,-4.9513225,5.6908909,3.8652914,0.69144777
-338.6129,-2.0056547,-3.3640691,6.2375788,3.7760591,0.66832334
-338.3438,-1.6056452,-4.9690931,5.5333322,3.8881547,0.62879387
-337.9249,-1.3336187,-5.0611578,7.0553313,4.2787728,0.64255505
-339.97017,-2.6516548,-3.336962,5.215361,3.3413288,0.62224701
-340.45656,-4.2307361,-3.2625688,8.2880152,4.5759814,0.60800263
-340.50806,-4.3077592,-5.7022454,5.2609526,3.0672509,0.58782782
-339.04621,-2.8391785,-2.1614948,6.8020581,4.3539208,0.67005234
-341.54269,-4.5585992,-3.9010976,5.7629094,4.05838,0.60169971
-340.50994,-3.2872393,-2.6287344,5.6136643,3.4076506,0.60449485
-339.38194,-2.3570596,-4.3840159,4.9137101,3.5754976,0.68384217
-339.89167,-3.6567075,-6.3625338,7.0443648,4.4769631,0.65384035
-338.80666,-2.1713725,-4.3314146,5.705064,3.6059958,0.68111136
-337.51528,-0.82244401,-5.0731515,6.4947598,3.9488939,0.60703225
-340.11288,-3.675364,-3.917296,7.6813647,4.1385292,0.57437893
-336.85019,-0.14839837,-5.3868791,5.954968,3.7037489,0.62805265
-337.03992,-0.36313037,-4.3065665,6.4778419,3.9418372,0.64801134
-338.82218,-2.4608419,-2.7126492,7.3247483,4.3481221,0.62192335
-337.89634,-1.3004646,-4.575246,7.1348395,4.1128795,0.61256007
-339.51603,-2.3407874,-4.8123895,4.7162032,3.2445114,0.61148671
-337.68799,-1.040927,-3.574588,6.3993561,3.8301371,0.60120512
-340.04132,-4.0776559,-7.5685484,6.8823205,3.9010242,0.60754263
-338.46423,-1.5395195,-7.2121896,5.6962984,3.5962048,0.62858703
-338.25001,-1.5315515,-3.7249758,6.0230028,3.5499912,0.6206782
-337.13427,-0.43212056,-5.2397598,6.1329439,3.8432516,0.61345131
-338.4997,-1.6838444,-5.838053,5.3595138,3.5927222,0.59527603
-338.24364,-1.7967445,-3.8474032,7.5504078,4.3079902,0.63223231
-339.15598,-2.4247057,-3.7683109,5.7032123,3.4776254,0.65104988
-339.42126,-2.9644612,-5.767816,7.1123994,4.4832001,0.652918
-338.88193,-2.2771886,-4.4590034,5.8045355,3.3604029,0.60472739
-338.87865,-2.1840572,-6.1423417,5.5418811,3.3898735,0.57444286
-337.73833,-1.0538039,-6.0052528,5.9858276,3.9757813,0.63631492
-339.3076,-2.7463499,-4.0710668,6.4652454,3.883008,0.69352346
-337.99071,-1.2892039,-3.9129181,5.8936442,4.0545844,0.6811454
-337.01469,-0.31862403,-5.8929822,6.0037439,3.7958587,0.64172275
-339.18683,-2.8607973,-4.7035864,7.5678865,4.2460721,0.67230668
-337.39516,-0.70411176,-5.0821147,6.4179797,3.7364006,0.61375674
-342.45575,-5.5223345,-3.8802234,5.8020098,4.3120626,0.64034582
-338.21708,-1.8308586,-6.5136863,6.7497392,3.9762068,0.62357149
-339.14285,-2.2392187,-5.2987002,4.9918102,3.5875789,0.6126229
-338.30414,-1.7560876,-3.6067902,6.8688125,4.1777528,0.68407835
-337.61162,-0.90905011,-5.2055298,5.6635397,3.9541932,0.66735753
-337.51729,-0.83775539,-6.0919272,6.0196323,3.8605674,0.66860108
-337.375,-0.62033227,-3.8909819,5.6616302,3.7185166,0.65104958
-337.30011,-0.55989553,-3.7137052,5.7799331,3.739625,0.63601037
-339.64107,-2.7494349,-7.4835894,5.8217543,3.5599187,0.64994811
-339.97458,-2.5797941,-4.428529,4.6780952,3.4032104,0.62887031
-341.52728,-4.9492007,-1.2492845,5.9267289,3.8903597,0.68043752
-337.67241,-0.89146734,-6.0416135,5.5093622,3.6645435,0.61429756
-338.75215,-2.0200268,-5.1132179,5.7392222,3.9835422,0.71367152
-338.46199,-1.6909969,-3.6718828,5.778234,3.7172376,0.59323414
-339.25283,-2.653852,-4.1477331,6.6531962,4.0926293,0.70767276
-338.59997,-1.9826221,-5.4392886,6.7488085,3.8908936,0.58385383
-338.53139,-1.7682618,-4.5622497,5.2231592,3.3122308,0.59498712
-337.34817,-0.67278934,-4.7902876,6.631179,3.8816613,0.61023073
-337.90995,-1.2530661,-5.5839329,5.7437036,3.5876544,0.66297672
-337.76235,-1.0851078,-3.9497407,6.4119077,4.123628,0.68314933
-339.32415,-2.7237903,-5.6817073,6.1213212,3.5519371,0.56163524
-340.06628,-2.9973391,-4.3864322,4.8482178,3.6076846,0.69642212
-338.57841,-1.8095679,-4.2341196,6.6420966,4.3930173,0.67215321
-337.31677,-0.54798337,-6.2923878,5.6900586,3.6429693,0.62869256
-339.06281,-2.5541976,-5.1214777,5.9224081,3.3756027,0.57173775
-338.55189,-1.9139095,-6.7552852,6.0312851,3.864899,0.68227287
-339.12204,-2.5584674,-3.9025534,7.6268195,4.4493786,0.62097778
-339.26254,-2.6185012,-4.215772,6.7537099,3.8232163,0.56685599
-340.40323,-3.5822807,-4.0350776,5.3475219,3.3596329,0.5591335
-339.17764,-2.5193194,-5.8124422,6.5778759,3.9792696,0.58570665
-338.30923,-1.663396,-4.4671214,6.2736399,3.8688362,0.68645894
-338.0735,-1.1895271,-4.4335509,5.1618705,3.5173901,0.61739073
-338.12575,-1.6130565,-3.6610772,7.1816104,3.9886051,0.61796203
-341.52495,-4.7495126,-4.7951059,6.6400007,3.8571198,0.54571408
-337.62309,-0.86437774,-5.7699738,5.2137349,3.4596885,0.64708416
-337.08795,-0.36278205,-4.519691,5.5962356,3.5903844,0.62289816
-339.66919,-2.8368739,-3.7856866,5.4769815,3.2920504,0.61148707
-338.11097,-1.3726292,-6.8241146,5.9237392,3.6945994,0.65068057
-337.73206,-0.99517363,-6.2821641,5.7795694,3.8055604,0.62209319
-339.18028,-2.7215871,-2.8564689,7.2693184,4.2862733,0.60463572
-338.4515,-1.7382134,-4.23439,5.5270282,3.5545711,0.67026868
-339.77701,-3.1636908,-3.0563539,6.023289,3.7385325,0.6864325
-339.18951,-2.1943884,-4.0020351,5.204175,3.4516203,0.59036302
-338.32879,-1.682763,-4.6331325,7.1848006,4.3290205,0.62885664
-338.53634,-1.7836194,-6.0420581,5.7674208,3.9106319,0.61843494
-339.40197,-2.161949,-6.1666428,4.6139271,3.3106601,0.64914479
-340.67023,-3.7076625,-2.6633678,5.3538857,3.9339902,0.67072708
-337.62669,-1.094182,-5.576703,6.8867506,4.0892425,0.64176469
-337.76195,-1.1666464,-4.7655962,7.0790137,4.0979686,0.61669068
-337.28955,-0.5333064,-6.3175132,5.715318,3.7068346,0.63944802
-339.82114,-2.5603618,-4.7372267,4.6803002,3.228872,0.60949882
-337.89099,-1.000925,-6.2258205,5.1649426,3.4249269,0.61861555
-337.23561,-0.49759152,-4.077986,5.6618352,3.7376588,0.62967457
-339.01647,-2.3401892,-5.8364169,6.2133057,4.1795468,0.71075357
-338.42902,-1.4598973,-6.4770732,5.2153184,3.4737427,0.60403045
-339.1122,-3.2469778,-2.029004,7.5555322,4.212083,0.6135471
-337.19895,-0.49624833,-4.1920195,6.052117,3.8249811,0.61293557
-337.14443,-0.4818102,-5.446064,6.4718644,3.8809499,0.62596929
-337.66175,-0.93453028,-6.5503793,5.8797458,3.7411909,0.65358801
-338.52152,-1.6228473,-4.9084723,4.9328323,3.600241,0.65125277
-337.70825,-0.85701175,-6.606096,5.5564275,3.568634,0.63314629
-337.6927,-1.0988214,-3.2814439,6.3471839,3.9149728,0.65944464
-340.64769,-4.2076781,-6.2802316,5.7299706,3.2006552,0.58620333
-338.04894,-1.6555087,-3.093901,7.081058,4.1329065,0.65435041
-340.09013,-3.415047,-5.2512016,6.8125589,3.9326738,0.56431191
-339.2144,-2.4660208,-4.9276794,5.2464797,3.8918751,0.70643093
-337.22756,-0.4888382,-5.859961,5.5138412,3.7159224,0.65876181
-337.98793,-1.4680522,-3.1153625,6.5346034,4.0526177,0.67226812
-339.49827,-2.7650224,-6.415224,5.3301406,3.531051,0.6940128
-338.84357,-2.1637961,-4.1964805,7.0089689,4.4427069,0.69402728
-337.42287,-0.70001163,-4.5060827,5.6755389,3.6813233,0.60667899
-338.50155,-1.6945433,-5.2624316,5.1368683,3.6775217,0.62498217
-337.35657,-0.69609472,-3.7779692,6.370488,3.8060809,0.6360935
-339.83228,-2.6235714,-2.9770157,5.2612529,3.6638395,0.67056906
-337.74038,-1.0203264,-6.2680514,5.8707922,3.6497915,0.65211643
-337.5233,-0.80127343,-5.6860398,5.3174185,3.4133132,0.62128674
-337.77043,-1.1389561,-4.8462915,6.9432731,4.064669,0.61042741
-338.84436,-2.1163952,-5.6643458,5.8022613,4.0464568,0.7115554
-338.72754,-1.980143,-5.1389684,5.1300917,3.5919183,0.69371296
-338.76658,-2.0751928,-6.3388418,5.7536646,3.4894115,0.65123498
-337.6139,-1.0188845,-3.053317,6.2056309,3.9489705,0.64993346
-338.85131,-2.5691247,-6.554135,6.9416474,3.9601186,0.64458228
-338.36303,-1.5545988,-3.9524994,5.5050681,3.7290642,0.61009089
-337.60384,-1.0345605,-3.932629,7.0726369,4.0694159,0.62966708
-336.94138,-0.25037198,-4.3970573,6.2939143,3.9277558,0.65356947
-338.79975,-2.1164481,-6.3210412,5.8152489,3.7826566,0.69657223
-337.94686,-1.1241986,-3.3662171,5.7417876,3.6142026,0.62312684
-337.74364,-1.118945,-5.4431769,6.5853469,3.9731076,0.66711937
-339.32712,-2.2547095,-3.332159,5.2251964,3.7078811,0.67091542
-336.91553,-0.20845789,-4.6836143,5.6907657,3.6484766,0.63992862
-337.76549,-1.0475236,-5.1786663,6.0725527,4.0550486,0.68916818
-340.04613,-3.2167417,-5.6999929,4.7733555,3.114973,0.57932864
-337.4396,-0.74949424,-5.5071784,6.0905249,3.662447,0.64013513
-337.60693,-1.0916154,-3.247861,6.8134813,3.9942111,0.63186705
-338.13809,-1.7461197,-2.9171897,7.1795464,4.2530595,0.63019171
-340.63699,-3.4551515,-6.5255486,4.7056542,3.6265603,0.70022542
-336.90443,-0.19936173,-5.0234305,5.6970398,3.7171751,0.62423641
-337.92719,-1.2463383,-3.5793163,6.2681404,4.1210726,0.63774682
-339.04947,-2.415676,-5.6488319,5.9878727,3.5542287,0.56513851
-340.25873,-3.4237673,-4.5109592,6.2367578,3.8516892,0.56370233
-339.39136,-2.7305289,-3.4367536,5.9097927,3.6617876,0.67878933
-338.8343,-2.1931317,-4.5377209,6.8241792,3.8417466,0.57482061
-338.2707,-1.6388516,-5.4807815,6.6355165,3.7542298,0.59003758
-337.74456,-1.161678,-3.7298779,7.0078754,4.2558285,0.65976578
-337.852,-1.1930098,-4.066406,6.1926069,3.8069351,0.66966033
-339.05869,-2.1469171,-2.5519516,5.7602392,3.6696461,0.6144931
-337.75075,-1.0349574,-4.6738472,5.5324366,3.8854331,0.67877372
-340.87174,-4.3448763,-5.163429,7.0406605,3.6116858,0.56875447
-339.81472,-3.1454488,-6.3340621,5.7038584,4.1575806,0.67338383
-337.58912,-0.98169464,-3.1703509,6.2274618,3.9163824,0.6544373
-336.88434,-0.18585056,-4.286934,6.0584215,3.7780025,0.63967278
-338.42706,-2.0683733,-3.6145756,7.5585378,4.2885919,0.65471351
-337.36007,-0.67178926,-4.406163,5.9921694,3.7350448,0.65924949
-342.59713,-5.7303464,-2.5014777,6.1723131,4.0064901,0.57171845
-340.15328,-3.1484935,-4.230116,5.0457278,3.2764071,0.57385251
-337.6409,-0.94935337,-4.5335506,5.7848679,3.7600462,0.67840837
-341.07381,-3.7578336,-3.4288812,5.1610022,3.2252399,0.57957984
-339.50649,-2.4793566,-7.0338358,5.4069879,3.3311404,0.58791314
-336.8853,-0.17565831,-5.5142644,5.7091095,3.6413846,0.62698805
-337.5195,-0.77587648,-4.4253563,5.5558307,3.6398631,0.60847039
-340.11535,-3.3541184,-5.2724539,5.6193591,4.0854235,0.73395531
-339.49592,-2.445086,-5.8609301,4.7764045,3.5571281,0.6329055
-339.78716,-2.6493513,-3.4140444,5.2712359,3.5507659,0.5952249
-337.55781,-0.87294642,-4.8069044,6.74813,4.11742,0.62254381
-336.75273,-0.051345051,-4.7398495,6.0803264,3.8641516,0.63421537
-337.27197,-0.63536987,-4.0033529,6.6879485,4.0358292,0.65231226
-337.39204,-0.71592453,-5.0357703,5.5409985,3.4770727,0.63135597
-339.02357,-2.8024024,-5.478737,7.6093315,4.1289001,0.61200186
-338.03412,-1.3320729,-4.8711594,5.3455221,3.5618423,0.67443471
-336.94444,-0.24747529,-4.8378471,5.8409217,3.6728166,0.64384041
-338.53376,-1.9096159,-3.5793165,6.5585201,3.7215367,0.63335813
-337.54882,-0.89772912,-3.4326931,6.1328779,4.0033774,0.63993322
-337.67657,-0.99743909,-3.289862,5.9685218,3.8920789,0.63109356
-337.06154,-0.32835297,-5.7247835,5.5379825,3.6899407,0.63465424
-337.76832,-1.1768886,-3.4335819,6.6211369,3.848386,0.63270142
-338.25609,-1.885973,-5.4502356,7.3273399,4.2702306,0.64359011
-339.47775,-2.8367265,-2.8963624,6.6222183,4.3511834,0.63616622
-337.44684,-0.70154897,-5.3973234,5.2456639,3.5816486,0.6593995
-337.83036,-1.0062033,-6.3771955,5.4441871,3.445376,0.62090999
-340.35159,-3.163154,-4.2082835,4.8625419,3.1644464,0.618514
-337.22372,-0.55547995,-3.8796105,6.3821237,4.0723351,0.65727198
-338.1058,-1.5961274,-4.0241566,7.3129919,4.058665,0.62278762
-341.09424,-3.3063488,-7.042612,4.6766172,3.2004632,0.59028365
-338.58651,-1.8828075,-3.2148832,5.745531,3.9932233,0.65205269
-344.08338,-5.4342772,-8.2409823,4.7087155,3.2833646,0.6899356
-342.27198,-4.8500414,-1.7738141,5.5386834,3.6069502,0.67030826
-337.4219,-0.66978087,-4.31765,5.4737921,3.7237436,0.66063291
-337.51409,-0.78912334,-4.2125096,5.6741695,3.640622,0.65675422
-337.3861,-0.72157446,-6.1411019,6.0733177,3.9075475,0.66026435
-337.23145,-0.53050102,-5.2424239,6.0924838,3.7781364,0.60559253
-338.49611,-1.8528091,-6.0007894,6.3626655,3.7874569,0.5853732
-338.56599,-1.5305926,-6.5790642,5.0389638,3.323452,0.625053
-338.10311,-1.3978973,-5.7868134,5.6131656,3.9755602,0.66566053
-337.74531,-1.0588765,-5.7123423,6.1876093,3.6111621,0.60819385
-340.56035,-4.1166912,-2.7314002,6.7390945,3.6530846,0.5634443
-340.06023,-3.4898456,-4.4819169,6.2913945,3.5863416,0.54961176
-337.76632,-1.0840052,-5.5999043,6.2751004,3.636501,0.60624063
-338.88914,-2.2966136,-6.9365682,6.1259287,3.8416001,0.67948992
-338.68114,-1.9812495,-4.3445264,5.754695,3.8619257,0.70645292
-338.18828,-1.4825358,-3.8613705,6.0356179,3.5577122,0.62561375
-341.18552,-5.5599209,-6.2036046,7.8235554,4.2121827,0.67522788
-337.67781,-0.94667809,-6.240757,5.6800133,3.8430284,0.67209047
-339.19009,-2.6260318,-4.4332655,7.5883164,4.5695335,0.65127903
-338.44693,-1.613565,-6.0430063,5.3759976,3.5784071,0.59576703
-337.26997,-0.64448153,-5.4050353,6.667498,3.9916281,0.63304894
-340.18488,-3.4785766,-6.7025124,5.6687721,4.0866734,0.71843198
-340.54532,-4.2572103,-5.9536917,7.0786701,4.3054539,0.71863943
-336.77271,-0.072393125,-5.0584901,5.8090184,3.6953134,0.63874531
-338.41368,-1.9819304,-4.7733988,7.5030734,4.1730863,0.61537092
-343.04577,-5.805688,-1.9807217,5.7782233,3.3993658,0.55884466
-340.10115,-2.9499977,-2.4850743,5.4011021,3.7545224,0.66418588
-337.77425,-1.0418339,-4.5180387,5.8377791,3.8148978,0.60539585
-337.09397,-0.41744993,-4.5154704,6.6063079,3.9153903,0.62835997
-337.10103,-0.41063531,-4.3376285,6.3756439,3.7937479,0.62569368
-336.85023,-0.14899164,-5.5078006,5.9041005,3.8222897,0.63851753
-340.6914,-3.8266449,-5.8126732,6.0455262,4.1880842,0.61936247
-338.76332,-2.1765196,-5.2639998,6.9064777,4.3123874,0.69626215
-337.48228,-0.831282,-3.9384628,6.4075412,3.8837767,0.65825743
-343.02133,-5.2786828,-8.7107838,5.6507938,3.3727889,0.5904032
-338.44175,-1.6978644,-3.0418932,6.0284668,3.6261169,0.60269984
-339.31388,-2.5703108,-4.2761848,5.6126885,4.0521916,0.71416062
-337.27789,-0.55238501,-4.8027989,5.476039,3.7147651,0.62913063
-339.652,-3.1716068,-4.3461622,7.0966639,3.9613449,0.6730938
-337.85463,-1.1549277,-4.1372381,6.7693752,4.1170128,0.61231518
-341.33526,-5.623303,-2.1806452,8.0600312,4.0880215,0.57221583
-338.54214,-1.6144744,-6.8759399,5.3274979,3.7501558,0.66060768
-339.16476,-2.3371362,-4.4818688,6.7760464,4.4542271,0.65461311
-338.27454,-1.537898,-5.5965128,6.1108766,3.9116144,0.60089969
-339.09774,-2.3936117,-5.6901358,6.1650125,4.1867563,0.71388486
-339.06721,-2.1585078,-7.5320529,5.7300122,3.6699009,0.65615714
-338.00423,-1.3461616,-5.3053774,6.6299175,3.744134,0.60128344
-338.18551,-1.6107449,-3.514348,6.8791643,4.2820993,0.6811513
-337.7439,-1.0439292,-4.0034687,5.9762216,4.0711051,0.67157384
-338.82639,-2.1503968,-4.8186441,7.0268031,4.4768494,0.6794688
-341.65788,-3.9992163,-7.9262065,5.263362,3.2373548,0.6237797
-340.08612,-3.2764516,-2.8917272,5.6329724,3.8562225,0.70508395
-337.1496,-0.46315112,-5.5954539,6.1181442,3.88078,0.66233025
-338.53662,-1.9831419,-4.0831393,7.4294409,4.4670684,0.66359449
-337.58659,-0.90934263,-5.2997889,6.4739696,4.1573398,0.67105532
-340.52894,-3.9834574,-4.8737531,6.3719329,3.387621,0.5877987
-338.77359,-2.1388102,-3.120143,6.4253481,3.6524491,0.61446449
-339.99464,-2.5494664,-7.6541472,5.2507276,3.4007434,0.643529
-338.48053,-1.4684565,-5.906034,4.8080786,3.408885,0.64071976
-337.21199,-0.51442912,-5.4097051,5.8896772,3.6521522,0.60406574
-339.64659,-3.2423169,-5.4903226,7.4727253,4.4290469,0.61883563
-339.98369,-3.5930925,-4.9563234,5.186622,3.1071304,0.58288322
-339.08926,-1.9282786,-6.7413203,4.9716989,3.5800062,0.63737
-338.16339,-1.6054782,-5.3458398,6.8624443,4.0647648,0.67144833
-337.65358,-1.0397144,-6.5316549,6.151402,3.9196299,0.64302715
-339.06305,-2.452391,-5.1803472,7.1613734,4.485723,0.65300044
-341.20189,-4.7275192,-4.3252213,6.7936612,3.6920257,0.66369609
-338.47115,-1.7227426,-3.6976293,5.6859897,3.918769,0.62813739
-342.3577,-5.5611724,-3.2474718,5.6297216,3.1639045,0.57512345
-339.30852,-2.7704296,-6.8536308,6.0360664,4.1578451,0.66448886
-338.42652,-1.6845519,-5.340942,5.178467,3.8090064,0.66414718
-337.51464,-0.80851959,-4.9522064,6.4990141,4.1848571,0.66412527
-340.58686,-4.3713653,-2.986619,7.9262824,4.2495288,0.57660974
-338.40736,-1.6520603,-4.1106628,5.5112875,3.8494664,0.69379857
-337.34267,-0.63120111,-4.5785344,6.4737933,4.0185018,0.61820065
-337.59485,-0.87956341,-4.6928082,5.8846191,4.0264463,0.67849953
-338.88462,-2.1837415,-6.561247,5.7054991,4.0166191,0.69188059
-337.72693,-1.0412181,-6.5071699,5.8849488,3.8999859,0.66118434
-337.66702,-0.99513154,-5.4107189,5.348574,3.3775932,0.6177235
-338.16161,-1.4212374,-6.2071077,5.4353871,3.4296782,0.64501465
-338.80743,-1.9818853,-2.7425186,5.8448758,3.6806729,0.6050574
-337.72677,-1.2865167,-2.9538145,6.8083912,4.0906612,0.64651844
-342.17667,-5.2827203,-2.2394421,5.4127226,4.0522017,0.70445532
-340.32307,-3.3260929,-7.6052518,5.7724245,3.5636881,0.58339969
-338.28664,-1.4820303,-3.5930296,5.753912,3.4985324,0.61171015
-339.1638,-2.6372777,-7.5065712,6.2889277,3.7607473,0.635626
-337.72799,-0.98199117,-6.2276612,5.6268576,3.7450803,0.67408165
-337.66713,-0.98261567,-5.5846453,6.0096628,3.6259556,0.59248837
-337.45787,-0.71564745,-4.6431469,5.3894151,3.4676919,0.62262525
-337.78709,-1.1071825,-4.6909834,5.7428419,3.551315,0.58787393
-337.24753,-0.5544669,-4.5981056,6.3056652,3.7514305,0.60489256
-340.36519,-3.588415,-4.9887939,5.2032471,3.9040366,0.73066733
-337.62102,-0.99979772,-3.3144342,6.3539796,3.9865417,0.62099599
-339.81265,-3.2444671,-2.4628943,6.4744745,3.626048,0.59527107
-338.73075,-2.0798733,-3.5249874,6.2479148,4.1297864,0.70414872
-340.1589,-2.5654428,-6.9416103,4.6791199,3.1921304,0.62120716
-347.70337,-7.1379451,-7.1158256,3.8869421,2.955408,0.58808128
-338.47898,-1.7111939,-4.5606755,5.8149513,3.8215434,0.59564538
-337.17649,-0.44279733,-5.7912416,5.5092065,3.531539,0.62495834
-340.65794,-4.3546044,-4.9629531,5.9699265,3.2464514,0.56606477
-339.77696,-2.6532621,-6.8903646,5.09434,3.6902975,0.62936469
-336.88671,-0.18289988,-4.9193149,6.0810237,3.9466766,0.65450398
-337.20435,-0.49882803,-6.195857,5.9077078,3.8007276,0.64287551
-339.26062,-2.6367789,-5.837587,6.0929099,3.4288772,0.61321744
-337.69406,-1.1318568,-3.7159737,6.9699492,3.9883406,0.63116022
