# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-06 14:35:08 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_153459/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260506153506.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpl428d0bz/nmskysre.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_153459/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260506153508.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-328.35899,-1.3652945,-4.7266445,6.7904235,3.5647362,0.53972395
-327.79537,-0.71717939,-4.9794753,5.3612407,3.4726457,0.58253592
-328.59181,-1.372763,-4.2339998,5.3511158,3.3192041,0.54797467
-327.28125,-0.21354906,-5.1125519,5.463501,3.3541744,0.57705446
-328.90722,-1.781677,-6.7144704,5.4742334,3.5605907,0.63447917
-331.53363,-4.5326997,-6.9138907,6.3917159,3.2338185,0.56053577
-328.06595,-0.97918883,-4.7200796,6.4827394,3.8262454,0.56761955
-334.60154,-5.7100955,-9.088765,5.2069159,3.1475326,0.60153967
-328.39761,-1.3495862,-6.1051544,5.3647193,3.2587696,0.60611719
-328.88861,-1.7757274,-6.4104377,5.3437849,3.5859844,0.63552297
-334.29803,-7.447049,-4.5850333,6.8376758,3.2662069,0.57753845
-328.65343,-1.7374565,-5.1661134,6.8481841,3.7671037,0.61116997
-328.05874,-0.9313962,-5.7368674,5.0936148,3.3781707,0.59372999
-328.13315,-1.0143763,-6.8865013,5.6300531,3.4863293,0.59547694
-331.52419,-4.6599392,-4.2515541,8.0420715,4.5578814,0.63250694
-327.55803,-0.49723005,-5.0203902,5.8806473,3.6776332,0.58528842
-330.21132,-3.0152059,-6.7518515,5.0397032,2.8643534,0.51948586
-329.85166,-2.9482882,-4.3581334,6.2237137,3.4566794,0.61785266
-330.79005,-3.6820992,-3.8705673,5.8188607,3.9186647,0.58814397
-327.79634,-0.72950227,-5.1858486,5.8037338,3.4835021,0.54572278
-327.97056,-0.91801587,-4.6266398,5.6810305,3.3350846,0.59149567
-328.61104,-1.5985418,-6.4831443,5.9363517,3.5438748,0.62263867
-328.61146,-1.5269407,-5.7981858,6.1718563,3.7220685,0.55537392
-328.46867,-1.3317927,-6.5351716,5.3288732,3.5173084,0.61803945
-329.11201,-2.4822508,-5.2443153,7.4853541,3.9162172,0.58857534
-327.51972,-0.51011564,-5.7621557,6.3419507,3.6665433,0.57097939
-330.30214,-3.2982782,-5.7276953,5.3321649,3.7783519,0.61209914
-328.20471,-1.1783015,-4.9586918,5.7476125,3.2273694,0.56896013
-327.2438,-0.19346092,-5.2091279,5.7223753,3.4197484,0.58882578
-329.07736,-2.0978442,-6.6047802,6.1966326,3.400547,0.52178303
-330.03156,-2.9761162,-5.650925,5.2461474,3.1517659,0.50301906
-328.73231,-1.7571939,-5.1028785,6.9086988,3.5573111,0.53774221
-328.01326,-1.0872446,-3.8911107,6.7575577,3.9185919,0.59629982
-328.42282,-1.4451036,-5.3791209,5.6387448,3.1819511,0.51680425
-328.35217,-1.1196019,-4.0273267,5.4257177,3.2945051,0.57756113
-330.42107,-3.9794099,-1.7412919,6.2593222,3.6281958,0.57913975
-327.92849,-0.90482739,-5.4811947,6.241958,3.5764864,0.60619884
-330.59709,-3.3283895,-4.8709891,6.3164843,4.1974302,0.6316606
-327.29914,-0.24556342,-5.4679761,5.9267264,3.6467547,0.59376168
-328.22025,-1.1774875,-4.6528062,6.2629611,3.3759337,0.52974528
-328.57072,-1.3029251,-4.3559149,5.1465701,3.3551056,0.59786792
-328.88821,-1.7456693,-6.1630043,4.9662812,3.1041573,0.59702555
-329.37133,-2.9034215,-3.3968962,7.6711216,4.1435241,0.60431044
-327.66293,-0.61570142,-4.4577645,5.9374984,3.7086568,0.59029501
-329.71342,-2.6934397,-3.4419823,6.3143983,3.3149074,0.52241058
-328.37455,-1.5497946,-6.7679235,6.3522312,3.7194558,0.57898246
-333.26324,-3.7573934,-7.9496201,4.4649573,2.8880756,0.56396422
-329.96006,-2.7628487,-3.9581575,6.5444194,3.9848624,0.56286119
-329.77385,-2.6361324,-5.2126545,6.9712528,4.2335568,0.61845953
-329.76024,-3.3069391,-3.0619,7.0961542,3.9095279,0.62612409
-328.41125,-1.3106623,-5.0895071,6.0805659,3.7683358,0.6415958
-328.97907,-1.9606355,-7.4294541,5.9099811,3.4998382,0.5963327
-328.47881,-1.8622342,-3.1222771,6.8642214,3.8352539,0.59506355
-328.35666,-1.3668928,-5.2350171,5.4154206,3.0755973,0.54414605
-330.26,-3.1015492,-5.9651807,6.1582676,3.9258445,0.57332856
-327.47461,-0.42894683,-5.8961626,5.9032247,3.624005,0.60386438
-327.46714,-0.42462355,-5.5781902,5.5264255,3.2550526,0.57061527
-328.09216,-1.0606664,-5.3568703,6.0364133,3.301218,0.52757683
-327.68439,-0.65355145,-4.6469686,6.2168814,3.6207745,0.60667073
-328.94801,-1.583051,-7.4316287,5.4219813,3.3679474,0.58777833
-327.85131,-0.89173254,-6.2529657,6.2466859,3.7313252,0.58996542
-327.97212,-0.93242593,-3.7609623,5.7844505,3.5949403,0.59099342
-328.48365,-1.5469506,-5.9839186,6.5830554,3.9392343,0.61559138
-328.72998,-1.8136786,-3.5169701,6.2092699,3.5478768,0.60362999
-328.60974,-1.6698663,-6.9691877,5.989884,3.6665725,0.61422328
-331.9308,-5.4526008,-4.1424276,8.0474886,3.8996257,0.50617771
-331.25269,-4.2818891,-4.5504859,5.3649011,3.0397583,0.48312711
-328.70655,-1.5267408,-7.2949528,5.7729102,3.3496197,0.56321192
-330.77475,-3.8206945,-6.5841798,6.2312504,3.4208256,0.49832658
-328.16833,-1.0911522,-5.1818086,5.6405095,3.615507,0.63521157
-328.95391,-2.0056547,-3.7714174,6.1397626,3.5104062,0.61040435
-328.69537,-1.6056452,-5.2556943,5.4591832,3.5747704,0.56833987
-328.29191,-1.3336187,-5.3482187,6.9209316,3.9489951,0.58293363
-330.30443,-2.6516548,-3.805472,5.1279827,3.066664,0.561416
-330.79002,-4.2307361,-3.7334815,8.0646889,4.1808972,0.54639451
-331.00925,-4.3077592,-6.082561,5.1369207,2.7864607,0.52522221
-329.36923,-2.8391785,-2.6110625,6.704805,4.0489278,0.61225416
-331.90471,-4.5585992,-4.2880541,5.6684172,3.7014345,0.53976686
-330.90316,-3.2872393,-3.1808845,5.4958632,3.1111012,0.54270455
-329.71422,-2.3570596,-4.6595962,4.8843392,3.3380029,0.62703659
-330.32437,-3.6567075,-6.5203514,6.9291944,4.1447854,0.59494176
-329.16271,-2.1713725,-4.6516137,5.6348958,3.3640049,0.62410513
-327.86453,-0.82244401,-5.4150718,6.3529846,3.6074445,0.54537337
-330.46838,-3.675364,-4.4078356,7.445761,3.7427899,0.51117703
-327.20353,-0.14839837,-5.6876921,5.8462823,3.4046668,0.56755535
-327.38988,-0.36313037,-4.6575775,6.3630076,3.6439126,0.58873493
-329.15517,-2.4608419,-3.1969777,7.1628565,3.9892574,0.56107402
-328.24758,-1.3004646,-4.9539516,6.9648006,3.7632767,0.5511941
-329.86164,-2.3407874,-5.1717166,4.6473894,2.9684897,0.55006317
-328.04879,-1.040927,-4.0429211,6.2531608,3.4929498,0.53924729
-330.43874,-4.0776559,-7.7502772,6.7128216,3.564301,0.54591042
-328.83952,-1.5395195,-7.3810497,5.5975708,3.3064153,0.56812093
-328.61783,-1.5315515,-4.178651,5.8970393,3.2564834,0.55975869
-327.48499,-0.43212056,-5.5588152,6.0121915,3.5177361,0.55213342
-328.85345,-1.6838444,-6.1293404,5.2621029,3.2707647,0.53302443
-328.58676,-1.7967445,-4.2502674,7.379187,3.9642745,0.57198126
-329.4959,-2.4247057,-4.1790533,5.6099742,3.2179218,0.59196923
-329.84905,-2.9644612,-5.9719848,6.9929396,4.1494914,0.59395898
-329.27136,-2.2771886,-4.8936653,5.6719359,3.0682225,0.54294906
-329.24912,-2.1840572,-6.4741082,5.4101102,3.0664037,0.51124367
-328.09207,-1.0538039,-6.2193603,5.8946935,3.663141,0.57630927
-329.66993,-2.7463499,-4.3971689,6.3751659,3.6340366,0.63744534
-328.33801,-1.2892039,-4.2168365,5.836867,3.7820753,0.62414166
-327.36682,-0.31862403,-6.1320967,5.9051951,3.5029016,0.58204945
-329.5349,-2.8607973,-5.0075902,7.4206094,3.9511397,0.61466724
-327.75822,-0.70411176,-5.4384901,6.2733557,3.4203415,0.55245537
-332.80983,-5.5223345,-4.1970797,5.7398704,3.9772034,0.5805871
-328.57874,-1.8308586,-6.7389856,6.6042834,3.6501186,0.56281575
-329.51081,-2.2392187,-5.5893682,4.9247897,3.2831425,0.55126032
-328.66375,-1.7560876,-3.9586925,6.7668827,3.8998848,0.62729023
-327.95474,-0.90905011,-5.4307488,5.606422,3.6748731,0.60937142
-327.86723,-0.83775539,-6.2798253,5.9390466,3.5891592,0.61070145
-327.72287,-0.62033227,-4.2588314,5.5838583,3.4405902,0.59196891
-327.65153,-0.55989553,-4.1143358,5.6881715,3.4454694,0.57598624
-329.99888,-2.7494349,-7.61968,5.7255698,3.2929801,0.59079618
-330.32848,-2.5797941,-4.7706752,4.6273394,3.129403,0.56842079
-331.78209,-4.9492007,-1.769155,5.8593747,3.6283557,0.62338209
-328.03254,-0.89146734,-6.293846,5.4173225,3.3551644,0.55302553
-329.15204,-2.0200268,-5.2972538,5.7037354,3.7474371,0.6591868
-328.81254,-1.6909969,-4.1282618,5.6603796,3.3818975,0.53088381
-329.65192,-2.653852,-4.4367781,6.5728444,3.8440653,0.65270251
-328.94927,-1.9826221,-5.8002989,6.5709869,3.5295091,0.52106625
-328.86604,-1.7682618,-4.9782563,5.1192171,3.0153917,0.53272147
-327.70454,-0.67278934,-5.163057,6.4789015,3.5494676,0.54874024
-328.26351,-1.2530661,-5.8366139,5.6607269,3.3305745,0.60468935
-328.1286,-1.0851078,-4.2645145,6.3320631,3.8484622,0.62629266
-329.67086,-2.7237903,-6.0688812,5.9514683,3.1997423,0.49792014
-330.39068,-2.9973391,-4.6407253,4.8290975,3.3791722,0.64056665
-328.97758,-1.8095679,-4.5195899,6.5571798,4.0875682,0.61450292
-327.67624,-0.54798337,-6.5216348,5.5942834,3.3494697,0.56823263
-329.47837,-2.5541976,-5.5516304,5.7625264,3.0508954,0.50842532
-328.89254,-1.9139095,-6.8803793,5.9579098,3.6063947,0.62535174
-329.47715,-2.5584674,-4.301728,7.4505623,4.0809358,0.56007512
-329.61089,-2.6185012,-4.6956142,6.5592514,3.4496489,0.50334498
-330.6889,-3.5822807,-4.5338773,5.2178321,3.0242275,0.49532366
-329.51606,-2.5193194,-6.1261028,6.417943,3.6116691,0.52300331
-328.67392,-1.663396,-4.7650158,6.1894382,3.6140711,0.62984752
-328.42462,-1.1895271,-4.8004779,5.0842232,3.2235023,0.55628811
-328.48892,-1.6130565,-4.1164991,7.0048799,3.6554941,0.556891
-331.76317,-4.7495126,-5.251045,6.4400038,3.4563052,0.48143012
-327.98173,-0.86437774,-6.0166029,5.1454139,3.1977964,0.58774854
-327.43786,-0.36278205,-4.8868998,5.4999593,3.2956321,0.56210409
-330.02777,-2.8368739,-4.2548667,5.3651816,3.0119404,0.55006354
-328.45947,-1.3726292,-6.9946041,5.8294825,3.4181316,0.59157598
-328.08997,-0.99517363,-6.5033085,5.683334,3.4921186,0.56125347
-329.51462,-2.7215871,-3.3552302,7.0947505,3.9125197,0.54285266
-328.7999,-1.7382134,-4.5710926,5.458214,3.3064444,0.61248568
-330.11317,-3.1636908,-3.4618688,5.9457401,3.4924445,0.62981911
-329.52465,-2.1943884,-4.4437647,5.1062298,3.1377162,0.52787601
-328.69232,-1.682763,-4.9663584,7.03569,3.9797422,0.56840631
-328.89498,-1.7836194,-6.2713478,5.6751744,3.5846017,0.55739013
-329.78175,-2.161949,-6.3687384,4.5713609,3.0619502,0.5899411
-330.94365,-3.7076625,-3.0567066,5.3134691,3.6594565,0.61297627
-327.98168,-1.094182,-5.8418961,6.7513861,3.7734032,0.582094
-328.11436,-1.1666464,-5.125146,6.9147055,3.7542192,0.55554946
-327.64304,-0.5333064,-6.5257333,5.6274938,3.4186284,0.5796339
-330.16398,-2.5603618,-5.1045154,4.6117982,2.9524515,0.54796952
-328.26866,-1.000925,-6.47369,5.0830304,3.1399774,0.55758078
-327.58817,-0.49759152,-4.4537214,5.5732635,3.4374139,0.56927223
-329.43571,-2.3401892,-5.97016,6.1625647,3.9287138,0.65603151
-328.8137,-1.4598973,-6.7197437,5.1252528,3.1709382,0.5422163
-329.45189,-3.2469778,-2.5966918,7.3641847,3.8550801,0.55223439
-327.55032,-0.49624833,-4.5865046,5.93504,3.5004961,0.55158983
-327.49882,-0.4818102,-5.7460806,6.3400335,3.5652413,0.56535111
-328.00878,-0.93453028,-6.7295376,5.7922104,3.4639919,0.59467287
-328.86464,-1.6228473,-5.178687,4.8885753,3.3314521,0.59218529
-328.07308,-0.85701175,-6.8105824,5.4669991,3.2853943,0.57294977
-328.03445,-1.0988214,-3.6920834,6.2455544,3.6305991,0.60091824
-331.20452,-4.2076781,-6.624168,5.5816749,2.9060687,0.52352275
-328.38117,-1.6555087,-3.5286987,6.9446723,3.8271073,0.59548533
-330.39697,-3.415047,-5.6478719,6.6185696,3.5454171,0.50070037
-329.55401,-2.4660208,-5.1183986,5.2265875,3.6545258,0.65136134
-327.57561,-0.4888382,-6.0689054,5.4482172,3.4455418,0.60018958
-328.32695,-1.4680522,-3.5160016,6.4375189,3.7712613,0.61462595
-329.85464,-2.7650224,-6.5611483,5.2824029,3.3053867,0.6379721
-329.2808,-2.1637961,-4.4714789,6.9201009,4.1578298,0.6379877
-327.77051,-0.70001163,-4.8852397,5.5700807,3.3628937,0.5450017
-328.8601,-1.6945433,-5.5376727,5.0724431,3.3775789,0.56430716
-327.70968,-0.69609472,-4.1927764,6.2470598,3.5067186,0.57607442
-330.14488,-2.6235714,-3.3766724,5.2124249,3.4082579,0.61280714
-328.0919,-1.0203264,-6.4807363,5.7779556,3.3780682,0.5931051
-327.88524,-0.80127343,-5.9799153,5.2273491,3.1317865,0.56040148
-328.12208,-1.1389561,-5.2057313,6.781451,3.7168573,0.54894737
-329.23625,-2.1163952,-5.805989,5.765744,3.8045133,0.65689834
-329.08956,-1.980143,-5.3592334,5.095417,3.3620425,0.63764932
-329.12658,-2.0751928,-6.5630856,5.6582276,3.2289831,0.59216634
-327.95438,-1.0188845,-3.4805261,6.1084195,3.6524611,0.59078058
-329.20143,-2.5691247,-6.762537,6.797153,3.6572749,0.58508807
-328.72035,-1.5545988,-4.3532323,5.4142237,3.4099263,0.54859297
-327.9519,-1.0345605,-4.3409723,6.9161692,3.7421911,0.5692643
-327.29288,-0.25037198,-4.7289654,6.1925793,3.6365358,0.59465311
-329.1591,-2.1164481,-6.4628742,5.7567591,3.5430301,0.64072836
-328.30414,-1.1241986,-3.8212126,5.6382096,3.3176935,0.56234577
-328.09771,-1.118945,-5.6914557,6.4777151,3.6921947,0.60911675
-329.64494,-2.2547095,-3.6979629,5.1805632,3.4495086,0.61317786
-327.26674,-0.20845789,-5.0166079,5.6015208,3.3653202,0.58014413
-328.14026,-1.0475236,-5.3903799,6.010798,3.7905474,0.63275971
-330.4365,-3.2167417,-6.0562268,4.6785671,2.8223068,0.51633972
-327.79387,-0.74949424,-5.7972366,5.9784482,3.378391,0.58036339
-327.95525,-1.0916154,-3.7019555,6.6705851,3.6754265,0.57159429
-328.47345,-1.7461197,-3.3820588,7.0273681,3.9114838,0.5698198
-330.89832,-3.4551515,-6.6093151,4.6955906,3.4001905,0.64466547
-327.25648,-0.19936173,-5.3409084,5.6022708,3.4132221,0.56351865
-328.27364,-1.2463383,-3.964296,6.1690808,3.7984171,0.57782835
-329.37801,-2.415676,-6.0274388,5.8296703,3.2054167,0.50155942
-330.53829,-3.4237673,-4.9473954,6.077395,3.4717998,0.50006701
-329.73206,-2.7305289,-3.8271355,5.8301233,3.4138849,0.62161407
-329.19381,-2.1931317,-4.9847313,6.6317049,3.4751325,0.51163741
-328.6476,-1.6388516,-5.8434914,6.4616333,3.4121739,0.52753525
-328.09703,-1.161678,-4.0955793,6.8865979,3.9467111,0.60126096
-328.20287,-1.1930098,-4.4152717,6.0998978,3.5403636,0.61183469
-329.43527,-2.1469171,-3.0698872,5.6535575,3.3600253,0.55323169
-328.09524,-1.0349574,-4.9273895,5.4846924,3.6221573,0.62159733
-331.44155,-4.3448763,-5.6106835,6.8136118,3.2609511,0.5053198
-330.14361,-3.1454488,-6.4487679,5.6577165,3.8700005,0.61582073
-327.93055,-0.98169464,-3.5890214,6.1298896,3.6268889,0.59557793
-327.23588,-0.18585056,-4.650072,5.9544658,3.4844181,0.57987251
-328.76339,-2.0683733,-4.0117895,7.4019799,3.9715243,0.59587232
-327.71152,-0.67178926,-4.7413615,5.9010352,3.4637195,0.60070997
-332.94718,-5.7303464,-3.0524077,6.0309511,3.6204466,0.50840522
-330.4548,-3.1484935,-4.6917065,4.9394747,2.9633141,0.51062841
-328.00058,-0.94935337,-4.8258594,5.7172066,3.5050407,0.62120552
-331.41874,-3.7578336,-3.9555344,5.0478156,2.9223405,0.51660194
-329.96532,-2.4793566,-7.2854738,5.2885543,3.0260195,0.52531149
-327.23911,-0.17565831,-5.8032593,5.6111572,3.3463663,0.56642882
-327.86814,-0.77587648,-4.8076812,5.456461,3.3268359,0.54688685
-330.55526,-3.3541184,-5.4068382,5.6045464,3.862761,0.6811811
-329.85971,-2.445086,-6.0789708,4.7295626,3.2745864,0.57269459
-330.14781,-2.6493513,-3.8828117,5.1769778,3.2325564,0.53297081
-327.91102,-0.87294642,-5.1409641,6.6101311,3.7784873,0.56172962
-327.10469,-0.051345051,-5.0664286,5.9765272,3.5582589,0.57408292
-327.61943,-0.63536987,-4.3694422,6.5685215,3.7351893,0.5933137
-327.74364,-0.71592453,-5.3682218,5.4465518,3.1995411,0.57105288
-329.39067,-2.8024024,-5.8085566,7.4080176,3.7772962,0.55060591
-328.39047,-1.3320729,-5.1466986,5.2890066,3.3169258,0.61694639
-327.29614,-0.24747529,-5.1593931,5.7464333,3.391494,0.58429951
-328.89896,-1.9096159,-4.0305536,6.4166232,3.4262236,0.57317428
-327.89404,-0.89772912,-3.8335662,6.0368256,3.6923355,0.58014901
-328.02752,-0.99743909,-3.7169055,5.8709581,3.5807441,0.57077493
-327.41549,-0.32835297,-5.9748734,5.4568117,3.3984237,0.57454819
-328.12445,-1.1768886,-3.8828775,6.4823892,3.5422206,0.57247833
-328.61874,-1.885973,-5.7193973,7.1763025,3.9422696,0.5840335
-329.82569,-2.8367265,-3.3224066,6.5134903,4.0084871,0.57615154
-327.79894,-0.70154897,-5.6427781,5.1880123,3.3217445,0.60087005
-328.20822,-1.0062033,-6.6233509,5.348088,3.1608272,0.56000352
-330.66755,-3.163154,-4.6238922,4.7845879,2.9013143,0.55747359
-327.57311,-0.55547995,-4.2318341,6.2857774,3.7741214,0.59860024
-328.46033,-1.5961274,-4.4443654,7.1353116,3.7248874,0.56198727
-331.62252,-3.3063488,-7.2690062,4.5975729,2.9095517,0.52779291
-328.91502,-1.8828075,-3.6010362,5.6776754,3.6955302,0.59303721
-334.36788,-5.4342772,-8.2580066,4.6778591,3.0704734,0.63358496
-332.55316,-4.8500414,-2.2832504,5.4720411,3.3551535,0.61252803
-327.76933,-0.66978087,-4.6338047,5.4117095,3.4545627,0.60218654
-327.8632,-0.78912334,-4.5613999,5.5946495,3.3739226,0.59804805
-327.73528,-0.72157446,-6.33115,5.9874964,3.6245365,0.60179311
-327.57982,-0.53050102,-5.5768107,5.9657973,3.4501204,0.54385885
-328.84551,-1.8528091,-6.3153308,6.2059239,3.4373926,0.52265462
-328.96833,-1.5305926,-6.8011787,4.9623638,3.0527629,0.56438206
-328.43739,-1.3978973,-5.9664573,5.5588411,3.6930053,0.6075571
-328.11859,-1.0588765,-6.035328,6.0470068,3.3003576,0.54659577
-331.07439,-4.1166912,-3.3447228,6.5327823,3.2926864,0.49979895
-330.39297,-3.4898456,-4.9750738,6.1033053,3.2180517,0.48545955
-328.14024,-1.0840052,-5.933998,6.1290545,3.3215542,0.54454055
-329.22508,-2.2966136,-7.0586504,6.0445106,3.5820205,0.62236551
-329.06864,-1.9812495,-4.6073466,5.7085928,3.6264517,0.65138509
-328.5517,-1.4825358,-4.2989887,5.9122699,3.2682492,0.56497507
-331.51698,-5.5599209,-6.4084393,7.6603071,3.9227186,0.6177962
-328.0184,-0.94667809,-6.399935,5.6189491,3.5762436,0.61443575
-329.60491,-2.6260318,-4.7455206,7.4438737,4.22739,0.59221325
-328.8054,-1.613565,-6.3215449,5.2771301,3.2582327,0.53353935
-327.62363,-0.64448153,-5.694949,6.5343732,3.6742968,0.5728466
-330.54043,-3.4785766,-6.7504186,5.6441185,3.8489934,0.66433921
-331.00104,-4.2572103,-6.0934908,6.9937087,4.0550481,0.66456388
-327.12483,-0.072393125,-5.3652201,5.7147362,3.4073344,0.57888799
-328.76805,-1.9819304,-5.1416139,7.314247,3.8214808,0.55415735
-333.57363,-5.805688,-2.6456372,5.6214541,3.0596706,0.49502401
-330.4061,-2.9499977,-2.9231329,5.346265,3.4864768,0.60598113
-328.12272,-1.0418339,-4.8887858,5.7287169,3.4834509,0.54365199
-327.4468,-0.41744993,-4.8820789,6.4695714,3.5993349,0.5678806
-327.45672,-0.41063531,-4.7252813,6.2446711,3.4849349,0.56505961
-327.20252,-0.14899164,-5.7705414,5.8109347,3.5240669,0.57864624
-331.06653,-3.8266449,-6.038172,5.9515726,3.8396999,0.5583693
-329.18413,-2.1765196,-5.4690105,6.8175345,4.0383417,0.64039434
-327.83002,-0.831282,-4.3090282,6.2999013,3.6005215,0.59965145
-333.65147,-5.2786828,-8.8437697,5.5204129,3.0661635,0.52791809
-328.82409,-1.6978644,-3.5565275,5.8955509,3.308563,0.54081772
-329.69074,-2.5703108,-4.5062682,5.5869077,3.8124253,0.65971591
-327.63095,-0.55238501,-5.1199306,5.3966638,3.4158451,0.56869635
-329.98778,-3.1716068,-4.6903485,6.9614645,3.6872307,0.61551012
-328.20214,-1.1549277,-4.5328656,6.6230737,3.7667818,0.55093605
-331.8076,-5.623303,-2.8197076,7.7914571,3.6946293,0.50892325
-328.86281,-1.6144744,-6.9948747,5.2745037,3.4790167,0.6021596
-329.57355,-2.3371362,-4.7672807,6.6757195,4.1246409,0.59576531
-328.62302,-1.537898,-5.8950047,5.987335,3.5668496,0.53892646
-329.52544,-2.3936117,-5.8283634,6.1187887,3.938622,0.65941759
-329.40392,-2.1585078,-7.6388387,5.6485834,3.4004682,0.59741134
-328.38323,-1.3461616,-5.6683657,6.4635285,3.4146771,0.53932956
-328.55305,-1.6107449,-3.8647268,6.7806368,3.9940846,0.62414799
-328.09111,-1.0439292,-4.3129151,5.9106499,3.7877381,0.61388265
-329.26455,-2.1503968,-5.0606121,6.9294991,4.1736759,0.62234285
-332.17836,-3.9992163,-8.076447,5.1682424,2.9726577,0.56303584
-330.41483,-3.2764516,-3.2564112,5.5920114,3.6198282,0.64990706
-327.50295,-0.46315112,-5.8283312,6.0295279,3.6017723,0.60399887
-328.92481,-1.9831419,-4.4123111,7.2975367,4.1467533,0.60534928
-327.9575,-0.90934263,-5.5279032,6.3852961,3.8673467,0.6133276
-331.06039,-3.9834574,-5.3209446,6.1920502,3.0771657,0.52519174
-329.16864,-2.1388102,-3.6296895,6.2757282,3.3442669,0.55320152
-330.38803,-2.5494664,-7.7777147,5.1754359,3.1402295,0.58396856
-328.84967,-1.4684565,-6.1341276,4.7562016,3.1452438,0.58098418
-327.56176,-0.51442912,-5.7403637,5.7678608,3.3336623,0.54225341
-330.02998,-3.2423169,-5.7728163,7.3036763,4.0597619,0.5578131
-330.38502,-3.5930925,-5.3868534,5.067018,2.8183324,0.52005192
-329.44925,-1.9282786,-6.8984283,4.9177498,3.299829,0.57742854
-328.51943,-1.6054782,-5.5972863,6.7464518,3.7817168,0.61374828
-328.00462,-1.0397144,-6.7143552,6.0516572,3.6183351,0.58343525
-329.4824,-2.452391,-5.4288591,7.0392073,4.1519193,0.59404682
-331.54294,-4.7275192,-4.7022919,6.6544481,3.4280415,0.60545783
-328.82183,-1.7227426,-4.0814661,5.6043946,3.6022062,0.56764502
-332.88307,-5.5611724,-3.826445,5.4793527,2.8628116,0.51195311
-329.65364,-2.7704296,-6.9559214,5.9676635,3.860926,0.60630488
-328.74991,-1.6845519,-5.5524156,5.1377433,3.5369822,0.60593979
-327.88309,-0.80851959,-5.211014,6.4061978,3.8855979,0.60591637
-330.93177,-4.3713653,-3.5383532,7.6817737,3.8457746,0.51350289
-328.75919,-1.6520603,-4.3928647,5.4704288,3.6029363,0.63774148
-327.69335,-0.63120111,-4.9341619,6.3445361,3.683124,0.55714285
-327.95077,-0.87956341,-4.945621,5.8254618,3.7532052,0.62130328
-329.21537,-2.1837415,-6.6564932,5.6621706,3.757336,0.63567726
-328.06824,-1.0412181,-6.6616346,5.8097772,3.6184431,0.60277524
-328.02518,-0.99513154,-5.735418,5.2528139,3.0958152,0.55663926
-328.52672,-1.4212374,-6.4400574,5.3518507,3.1682451,0.58554772
-329.18628,-1.9818853,-3.2603451,5.7280154,3.3606687,0.54329607
-328.06296,-1.2865167,-3.4013048,6.6810543,3.7797655,0.58714679
-332.39908,-5.2827203,-2.617434,5.3916035,3.8029877,0.64922852
-330.75661,-3.3260929,-7.8070451,5.6406447,3.2325254,0.52059162
-328.64939,-1.4820303,-4.0608586,5.6365933,3.2008683,0.55029856
-329.52569,-2.6372777,-7.6525158,6.1676328,3.4645307,0.5755786
-328.0733,-0.98199117,-6.3953278,5.5646446,3.487056,0.61656817
-328.01912,-0.98261567,-5.9255402,5.8715881,3.2981808,0.5301023
-327.80472,-0.71564745,-5.0076616,5.2987046,3.1828711,0.56181569
-328.12254,-1.1071825,-5.0996969,5.6150114,3.225779,0.52527046
-327.60348,-0.5544669,-4.9932788,6.1634408,3.4250393,0.54312273
-330.7489,-3.588415,-5.1470634,5.1970132,3.6884256,0.67760871
-327.97218,-0.99979772,-3.7574186,6.2321641,3.656851,0.56009436
-330.27023,-3.2444671,-3.0486463,6.3073572,3.3010683,0.53301923
-329.11251,-2.0798733,-3.840985,6.1891637,3.8754207,0.64889762
-330.63473,-2.5654428,-7.1401366,4.6143987,2.9289771,0.56031741
-338.60456,-7.1379451,-7.3255382,3.8401684,2.6851671,0.52548744
-328.82166,-1.7111939,-4.9380309,5.7017611,3.4792545,0.53341177
-327.53514,-0.44279733,-6.0669696,5.4160879,3.2436132,0.56428196
-331.22392,-4.3546044,-5.4326281,5.7952082,2.9289825,0.50252227
-330.13708,-2.6532621,-7.0380781,5.0350829,3.393598,0.56894415
-327.23995,-0.18289988,-5.2002134,5.9935258,3.6549828,0.595649
-327.55548,-0.49882803,-6.40649,5.815688,3.5085318,0.58327412
-329.67664,-2.6367789,-6.1658953,5.9507501,3.1386036,0.55188691
