rank,formula,predicted_freesolv,predictive_sd,target_error,bayesian_credible_score_percent,score,atoms,heavy_atoms,edges,dietz_bonding_systems,min_bond_length_angstrom,max_bond_length_angstrom,min_nonbonded_distance_angstrom,min_bond_angle_degrees,seed_molecule,random_seed,target_freesolv
766,C5H15ClFN5O2,-5.063182514209991,6.301362463680312,0.06318251420999133,15.672679605415718,-2.053251141979285,29,14,28,28,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
767,C4H15N5O4,-5.115989344554807,6.300765265122073,0.1159893445548068,15.672306666267868,-1.9532749377560408,28,13,27,27,0.9600000000000001,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
768,C5H16N4O5,-5.306992134440946,6.294495144624367,0.30699213444094564,15.671936356267825,-2.053298566337519,30,14,29,29,0.96,1.6900000000000004,1.428355697996826,75.04643007626971,water,0,-5.0
769,C6H19N5O3,-5.067434629870386,6.301778351461157,0.06743462987038562,15.67156389130622,-2.053322332985065,33,14,32,32,0.96,1.6900000000000004,1.428355697996826,75.04643007626971,water,0,-5.0
770,C6H19N5O3,-5.0649722007572135,6.301814864393257,0.06497220075721355,15.671538081279508,-2.0533239799201217,33,14,32,32,0.9599999999999999,1.7699999999999998,1.428355697996826,89.56876081200177,water,0,-5.0
771,C4H15FN6O3,-5.075202950234441,6.301714294511377,0.07520295023444135,15.67150599411572,-2.053326027402409,29,14,28,28,0.96,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
772,CH10N6O3,-5.107479991899753,6.301354589961776,0.1074799918997531,15.67124344487384,-1.8533427808300171,20,10,19,19,0.9599999999999997,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
773,C6H19N5O3,-5.059023237583353,6.302060630465225,0.05902323758335282,15.67108395366442,-2.053352958198621,33,14,32,32,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
774,C5H17N7O2,-5.030540533523965,6.30227887705619,0.030540533523964797,15.671045526539611,-2.0533554103054463,31,14,31,31,1.0099999999999998,2.1535247916774582,1.4166964306462908,75.94883546430427,water,0,-5.0
775,C6H19N5O3,-5.0558299182433535,6.302460417372593,0.05582991824335348,15.670184946305858,-2.053410327117645,33,14,32,32,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
776,C4H15N7O2,-5.038206473096878,6.302616437752052,0.03820647309687786,15.67012543703387,-1.9534141247361916,28,13,28,28,1.0099999999999998,2.1535247916774582,1.4283556979968264,75.94883546430427,water,0,-5.0
777,C4H12F2N4O4,-5.6792015988343305,6.265847812375418,0.6792015988343305,15.670051765245526,-2.0534188261638744,26,14,25,25,0.96,1.6900000000000004,1.428355697996826,90.0,water,0,-5.0
778,C7H19N3O4,-5.698850555210183,6.263694509870791,0.6988505552101829,15.669970837895761,-2.053423990636842,33,14,32,32,0.9599999999999999,1.6900000000000004,1.313552018542039,88.92745845652209,water,0,-5.0
779,C5H16N4O5,-5.354482166586134,6.292859582520542,0.3544821665861342,15.669836805549823,-2.0534325441255845,30,14,29,29,0.96,1.6900000000000004,1.428355697996826,90.0,water,0,-5.0
780,C4H15FN6O3,-5.067679880284079,6.302596658429707,0.06767988028407856,15.669572965828088,-2.053449381693597,29,14,28,28,0.9600000000000002,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
781,C5H17N5O4,-5.073948247696513,6.3028885194769035,0.07394824769651276,15.668694489704341,-2.0535054458091526,31,14,30,30,0.9599999999999999,1.7699999999999998,1.4283556979968262,84.5919938013551,water,0,-5.0
782,C5H17N5O4,-5.077112863907068,6.3029225648977105,0.07711286390706817,15.66851998539643,-2.053516583002476,31,14,30,30,0.96,1.6900000000000004,1.428355697996826,75.04643007626971,water,0,-5.0
783,C4H15ClN6O3,-5.055712043825348,6.303201706255431,0.05571204382534756,15.668389967401424,-2.05352488107623,29,14,28,28,0.9599999999999999,1.7699999999999998,1.5132085117392113,88.45833630687238,water,0,-5.0
784,C6H20N6O2,-5.0290373516912785,6.303421336424175,0.029037351691278523,15.668292261483021,-2.0535311169577244,34,14,33,33,0.9599999999999999,1.7699999999999998,1.428355697996826,89.56876081200177,water,0,-5.0
785,CH10FN7O,-5.074865176722885,6.303079830846183,0.07486517672288517,15.668204405743097,-1.8535367242048177,20,10,19,19,1.0099999999999998,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
786,C5H16N6O3,-5.046975332175018,6.303437418855322,0.046975332175017925,15.667991029342465,-2.053550342731105,30,14,30,30,1.0099999999999998,2.1535247916774582,1.493254359943579,79.34033395836268,water,0,-5.0
787,C4H15ClN6O3,-5.048699533800268,6.3035384501396825,0.048699533800268036,15.667714360705412,-2.053568001094535,29,14,28,28,0.9599999999999997,1.7700000000000002,1.5132085117392118,78.81577670463646,water,0,-5.0
788,C5H18N6O3,-5.047515203621846,6.303925216544649,0.04751520362184625,15.666798656305266,-2.0536264481110824,32,14,31,31,0.96,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
789,C4H14N6O4,-5.067518552245159,6.303795144567445,0.06751855224515868,15.666671501894335,-2.053634564314637,28,14,28,28,0.9600000000000001,2.1535247916774582,1.4283556979968264,75.94883546430427,water,0,-5.0
790,C3H14ClN7O3,-5.04611505825586,6.30400931989685,0.04611505825586004,15.666619989589407,-2.053637852338491,28,14,27,27,0.96,1.7699999999999998,1.4283556979968262,84.5919938013551,water,0,-5.0
791,C4H15FN6O3,-5.0505759527278835,6.304031096695394,0.05057595272788351,15.666484269766595,-2.053646515369239,29,14,28,28,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
792,C4H16N6O3,-5.053557952401665,6.304168828727999,0.05355795240166472,15.6660907128583,-1.9536716366309632,29,13,28,28,0.9600000000000002,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
793,C6H16ClN3O4,-6.1729379395612725,6.19260619216961,1.1729379395612725,15.665499398458078,-2.0537093822032877,30,14,29,29,0.96,1.6900000000000004,1.428355697996826,75.04643007626971,water,0,-5.0
794,C4H15N7O3,-5.048238408412051,6.304488666869478,0.04823840841205129,15.66541959800788,-2.0537144762415576,29,14,29,29,1.0099999999999998,2.1535247916774582,1.4166964306462908,75.94883546430427,water,0,-5.0
795,C5H18N6O3,-5.044353143076924,6.304639557293055,0.04435314307692373,15.665123044374818,-2.05373340688291,32,14,31,31,0.9599999999999999,1.7699999999999998,1.4934819500420284,88.45833630687238,water,0,-5.0
796,C3H13ClN6O4,-5.065681868138247,6.304581391463669,0.06568186813824717,15.664812894933416,-2.0537532058025127,27,14,26,26,0.9599999999999999,1.7699999999999998,1.5132085117392118,84.5919938013551,water,0,-5.0
797,C5H16FN5O3,-5.046482817302272,6.3053024638503725,0.04648281730227222,15.663479410811945,-2.053838335506313,30,14,29,29,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
798,C6H21N7O,-5.021371827269884,6.30582358081529,0.02137182726988396,15.66254413601103,-2.053898047828229,35,14,34,34,0.9599999999999997,1.7700000000000002,1.5132085117392116,78.81577670463646,water,0,-5.0
799,CH11N7O2,-5.052317075994409,6.305644058731432,0.05231707599440938,15.662540990385528,-1.853898248665704,21,10,20,20,1.0099999999999998,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
800,C3H14N6O4,-5.053236148831198,6.3056561951868115,0.053236148831198093,15.662492948108794,-1.9539013160064662,27,13,26,26,0.9599999999999999,1.7699999999999998,1.5132085117392118,84.5919938013551,water,0,-5.0
801,C4H15N5O5,-5.0809463406225115,6.305449085218021,0.08094634062251149,15.66228033048044,-2.0539148910530574,29,14,28,28,0.96,1.6900000000000004,1.428355697996826,90.0,water,0,-5.0
802,C4H16N6O4,-5.048478296536741,6.3059037610095245,0.04847829653674118,15.661986141475909,-2.0539336745099535,30,14,29,29,0.96,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
803,C5H17N5O3,-5.038628353355127,6.306176498581554,0.0386283533551266,15.661490229687974,-1.9539653384148215,30,13,29,29,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
804,C6H19N7O,-5.019638269768818,6.306290079683034,0.01963826976881844,15.661427609171039,-2.053969336798194,33,14,33,33,1.0099999999999998,2.1535247916774582,1.5132085117392118,77.91585509895684,water,0,-5.0
805,C3H14N6O4,-5.048160860263299,6.306151506158256,0.04816086026329902,15.661391860758641,-1.9539716193776684,27,13,26,26,0.9599999999999999,1.7699999999999998,1.4283556979968262,84.5919938013551,water,0,-5.0
806,C3H13N7O4,-5.047889522895643,6.306266322629714,0.047889522895642855,15.661118733836817,-2.0539890590347487,27,14,27,27,1.0099999999999998,2.1535247916774582,1.4166964306462908,75.94883546430427,water,0,-5.0
807,C4H16N6O4,-5.042109988660995,6.306401509753147,0.0421099886609948,15.660891168252803,-2.0540035897487563,30,14,29,29,0.9599999999999997,1.7699999999999998,1.428355697996826,83.05551936721915,water,0,-5.0
808,C4H16N6O4,-5.041318055696374,6.3064187819684445,0.041318055696374145,15.660862018813532,-2.054005451039157,30,14,29,29,0.9599999999999999,1.7699999999999998,1.4283556979968262,84.5919938013551,water,0,-5.0
809,C3H13FN6O3,-5.040754656875897,6.30677562230953,0.04075465687589741,15.660006567131507,-1.9540600760684657,26,13,25,25,0.96,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
810,C4H14N4O6,-5.405960327495221,6.293810884278243,0.4059603274952206,15.659984610047815,-2.0540614781814845,28,14,27,27,0.96,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
811,C4H16N6O3,-5.035012479655778,6.306996214737285,0.03501247965577825,15.659555835894947,-1.9540888587973424,29,13,28,28,0.96,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
812,C5H17N5O4,-5.037650761979546,6.307325923536596,0.03765076197954631,15.65872054213645,-2.0541422010533856,31,14,30,30,0.9599999999999997,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
813,C3H15N7O3,-5.027114353404025,6.307462039783463,0.027114353404025238,15.658521918228768,-1.9541548856892015,28,13,27,27,0.9599999999999997,1.7699999999999998,1.4283556979968262,84.5919938013551,water,0,-5.0
814,C3H13FN6O4,-5.038713577465871,6.307484530015993,0.03871357746587112,15.65832087955493,-2.05416772470207,27,14,26,26,0.96,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
815,C3H14N6O3,-5.032648269690525,6.307527180469252,0.032648269690525034,15.65830068741006,-1.8541690142501668,26,12,25,25,0.96,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
816,C4H16N6O3,-5.026921778336236,6.307575847812715,0.026921778336236102,15.658248320141219,-1.9541723586332806,29,13,28,28,0.9599999999999997,1.7700000000000002,1.5132085117392118,78.81577670463646,water,0,-5.0
817,C3H13ClN6O4,-5.0358568691312815,6.3076454521634515,0.0358568691312815,15.657972100102915,-2.0541899993341444,27,14,26,26,0.9599999999999999,1.7699999999999998,1.5132085117392122,88.45833630687238,water,0,-5.0
818,C4H17N7O3,-5.022878345404604,6.307792059933683,0.022878345404603984,15.65776342028015,-2.054203326807972,31,14,30,30,0.9599999999999997,1.7699999999999998,1.428355697996826,84.5919938013551,water,0,-5.0
819,C5H18N6O3,-5.023451335705608,6.3077936613326395,0.023451335705607868,15.657754447339645,-2.0542038998746888,32,14,31,31,0.9599999999999997,1.7700000000000002,1.5132085117392118,78.81577670463646,water,0,-5.0
820,C5H18N6O3,-5.023711813626491,6.307805545042959,0.023711813626491107,15.657723314261787,-2.0542058882255034,32,14,31,31,0.9599999999999999,1.7699999999999998,1.4283556979968262,84.5919938013551,water,0,-5.0
821,C4H16N6O3,-5.026191881417338,6.307879275446686,0.02619188141733808,15.65752103212154,-1.9542188073097686,29,13,28,28,0.9600000000000001,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
822,C4H16FN7O2,-5.020599000212037,6.307904293443818,0.02059900021203731,15.657510682929344,-2.054219468282575,30,14,29,29,0.9600000000000002,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
823,C4H15N7O3,-5.024000046039351,6.307959568943437,0.02400004603935102,15.65734773225224,-2.0542298755259956,29,14,29,29,0.9600000000000001,2.1535247916774582,1.4283556979968264,75.94883546430427,water,0,-5.0
824,C4H16ClN7O2,-5.019105701933967,6.308064633416527,0.019105701933966657,15.657133835975005,-2.0542435366991354,30,14,29,29,0.9599999999999999,1.7699999999999998,1.4283556979968262,88.45833630687238,water,0,-5.0
825,C4H17N7O2,-5.0199397043685625,6.30811757432334,0.019939704368562516,15.656999406436537,-1.9542521225691274,30,13,29,29,0.96,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
826,C5H18N6O3,-5.02251594664817,6.308252615730889,0.022515946648169916,15.656651465762298,-2.0542743455079777,32,14,31,31,0.9599999999999997,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
827,C3H14N6O4,-5.0298626485266285,6.308238719498675,0.029862648526628455,15.656611264629793,-1.9542769131824387,27,13,26,26,0.9600000000000001,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
828,C4H14ClN5O4,-5.031758731043127,6.308236485466607,0.03175873104312732,15.656594251964389,-2.054277999795267,28,14,27,27,0.9599999999999997,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
829,C5H18N8O,-5.017514318069979,6.3083141138863965,0.017514318069978607,15.656540996617863,-2.0542814012653596,32,14,32,32,1.0099999999999998,2.1535247916774582,1.3530631344339095,75.94883546430427,water,0,-5.0
830,C4H16N6O4,-5.02832577013437,6.308280890954566,0.02832577013437021,15.656526327553925,-2.0542823381945836,30,14,29,29,0.9599999999999999,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
831,C4H16N8O2,-5.01809804746961,6.308471536883808,0.018098047469609746,15.656155890663062,-2.054305998696632,30,14,30,30,1.0099999999999998,2.1535247916774582,1.4166964306462908,75.94883546430427,water,0,-5.0
832,C4H16N8O2,-5.0178657467149295,6.308513811532034,0.017865746714929465,15.656055151000611,-2.054312433225469,30,14,30,30,1.0099999999999998,2.1535247916774582,1.3530631344339095,75.94883546430427,water,0,-5.0
833,C3H14FN7O3,-5.022283329081965,6.30854843176991,0.022283329081965064,15.655937308962384,-2.0543199601842455,28,14,27,27,0.9600000000000001,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
834,C3H14ClN7O3,-5.020499661988663,6.308694913619264,0.020499661988663043,15.655597348215553,-2.0543416749133745,28,14,27,27,0.9599999999999997,1.7700000000000002,1.6112823016594062,78.81577670463646,water,0,-5.0
835,C5H14N4O5,-5.540247253552026,6.285500227314657,0.5402472535520264,15.655523968970053,-2.0543463620176627,28,14,28,28,0.9600000000000001,2.1535247916774582,1.493254359943579,75.94883546430427,water,0,-5.0
836,C5H17N5O4,-5.0256893124521484,6.308709925841646,0.02568931245214845,15.655515018352292,-2.0543469337404834,31,14,30,30,0.9599999999999997,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
837,C3H14N8O3,-5.02110761241571,6.3087885125196905,0.02110761241570991,15.655365919784078,-2.054356457494766,28,14,28,28,1.0099999999999998,2.1535247916774582,1.4166964306462908,75.94883546430427,water,0,-5.0
838,C4H17N7O3,-5.018753122130476,6.30884165947124,0.018753122130475752,15.655255274707716,-2.054363525069419,31,14,30,30,0.9599999999999997,1.7700000000000002,1.5132085117392118,78.81577670463646,water,0,-5.0
839,C4H17N7O3,-5.019246125315067,6.3088862445968905,0.019246125315066642,15.65514375700059,-2.054370648434855,31,14,30,30,0.9600000000000002,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
840,C4H17N7O3,-5.0183636245824585,6.308971118632759,0.01836362458245855,15.654944680299396,-2.0543833648921463,31,14,30,30,0.9599999999999997,1.7700000000000002,1.5132085117392116,78.81577670463646,water,0,-5.0
841,C3H16N8O3,-5.01803361571041,6.3090309190269185,0.018033615710409734,15.654802236226562,-2.054392463916371,30,14,29,29,0.9599999999999997,1.7699999999999998,1.428355697996826,84.5919938013551,water,0,-5.0
842,C5H14ClN3O5,-6.782969544513139,6.04052923066351,1.782969544513139,15.654522494948747,-2.0544103334348116,28,14,27,27,0.9599999999999997,1.7700000000000002,1.5132085117392118,77.06785961228879,water,0,-5.0
843,C5H20N8O,-5.017008107930963,6.309238301282042,0.017008107930963412,15.654307175846524,-2.054424087963773,34,14,33,33,0.9599999999999997,1.7700000000000002,1.5132085117392116,78.81577670463646,water,0,-5.0
844,C3H15N7O3,-5.01745373416561,6.309409144042541,0.017453734165609802,15.653890741623188,-1.9544506902118142,28,13,27,27,0.9600000000000001,1.5400000000000003,1.428355697996826,71.87242921265023,water,0,-5.0
845,C4H17N7O3,-5.016927133805456,6.309427255980321,0.016927133805456407,15.653850379233866,-2.0544532686405272,31,14,30,30,0.9599999999999999,1.7699999999999998,1.4283556979968262,88.45833630687238,water,0,-5.0
846,C4H18N8O2,-5.016404968986215,6.309550867665549,0.01640496898621535,15.653554556319188,-2.0544721665923245,32,14,31,31,0.9599999999999997,1.7700000000000002,1.5132085117392116,78.81577670463646,water,0,-5.0
847,C3H15N9O2,-5.016388425821613,6.309554520770937,0.016388425821612707,15.653545819405116,-2.05447272473498,29,14,29,29,1.0099999999999998,2.1535247916774582,1.4166964306462908,75.94883546430427,water,0,-5.0
848,C4H12ClFN4O4,-5.7727103222179705,6.262119422677727,0.7727103222179705,15.652600670495117,-2.05453310577936,26,14,25,25,0.96,1.6900000000000004,1.5132085117392116,90.0,water,0,-5.0
849,C5H14N4O5,-5.829216507514731,6.262392741609045,0.8292165075147313,15.634340174383862,-2.0557003977990704,28,14,28,28,0.9600000000000001,2.1535247916774582,1.493254359943579,75.94883546430427,water,0,-5.0
850,C6H17N3O5,-5.993497076046641,6.239087718340801,0.9934970760466406,15.631574261587419,-2.055877326115645,31,14,30,30,0.9600000000000001,1.7700000000000002,1.36,70.52877936550931,water,0,-5.0
851,C6H14FN3O4,-6.469791192078302,6.141028352167553,1.4697911920783016,15.629975139906227,-2.055979632093001,28,14,28,28,0.96,2.1535247916774582,1.5132085117392118,77.91585509895684,water,0,-5.0
852,C6H16ClN3O4,-5.917550463348667,6.2520834213916086,0.9175504633486673,15.62894044660015,-2.0560458335774117,30,14,29,29,0.96,1.6900000000000004,1.5132085117392116,75.04643007626971,water,0,-5.0
853,C7H11N3O4,-5.970251600909255,6.246586469973374,0.970251600909255,15.622637296852476,-2.056449214800906,25,14,25,26,0.96,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
854,C9H12FNO3,-8.864132538976987,4.0266602208495605,3.864132538976987,15.620839739283115,-2.0565642825041115,26,14,26,27,0.96,2.1453170846329614,1.4699999999999995,78.6338856163236,water,0,-5.0
855,C6H16ClN3O4,-5.955779789467848,6.250625820212469,0.9557797894678481,15.618456033136619,-2.0567168919719103,30,14,29,29,0.9599999999999997,1.5400000000000003,1.0051577955707822,56.02963689985203,water,0,-5.0
856,C7H11N3O4,-5.991849004588029,6.245372807069428,0.9918490045880288,15.617253974430065,-2.0567938589245975,25,14,25,26,0.96,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
857,C5H15N3O6,-5.756832520100101,6.287418758003874,0.7568325201001009,15.596753297646352,-2.0581074153387244,29,14,28,28,0.9599999999999997,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
858,C6H17N3O5,-5.916378717277949,6.268272799711132,0.916378717277949,15.590817229092476,-2.0584880842093867,31,14,30,30,0.96,1.7700000000000002,0.9837598048353039,54.735610317245346,water,0,-5.0
859,C5H14ClN3O5,-7.031118723031741,5.985361519320545,2.0311187230317413,15.581322709985512,-2.059097251203961,28,14,27,27,0.9600000000000001,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
860,C5H14FN3O5,-7.035674243173575,5.986817054478797,2.035674243173575,15.574133791641454,-2.0595587381650824,28,14,27,27,0.96,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
861,C5H13ClFN3O4,-7.100894139837985,5.96400006550925,2.100894139837985,15.568004960559634,-2.059952341906284,27,14,26,26,0.9599999999999997,1.6900000000000004,1.4520096382062482,80.33486669757006,water,0,-5.0
862,C6H17N3O5,-6.265570224209916,6.2179123647052155,1.2655702242099158,15.561138595160994,-2.060393495418761,31,14,30,30,0.9599999999999997,1.75,1.5132085117392113,75.04643007626971,water,0,-5.0
863,C6H17N3O5,-6.304157086728718,6.213471614870088,1.3041570867287184,15.552061486253335,-2.060976984686431,31,14,30,30,0.96,1.6900000000000004,1.428355697996826,75.04643007626971,water,0,-5.0
864,C4H12N4O6,-5.94316288826485,6.281083548845753,0.9431628882648502,15.55087346423355,-2.061053377607051,26,14,26,26,0.9600000000000001,2.1535247916774582,1.5132085117392122,75.94883546430427,water,0,-5.0
865,C5H15N3O4,-6.170645352962474,6.244683398443229,1.1706453529624739,15.543581099080154,-1.8615224236404682,27,12,26,26,0.96,1.6900000000000004,1.428355697996826,90.0,water,0,-5.0
866,C5H14ClN3O5,-7.038217780466203,6.000708394212225,2.038217780466203,15.540812676283469,-2.061700546644829,28,14,27,27,0.9599999999999997,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
867,C5H13ClFN3O4,-7.095092691596728,5.979571234982951,2.0950926915967276,15.538456325983582,-2.0618521815049817,27,14,26,26,0.9600000000000001,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
868,C4H12N4O6,-6.081487174554794,6.269590881053339,1.0814871745547938,15.52403568311383,-2.0627806739067847,26,14,26,26,0.9600000000000001,2.1535247916774582,1.493254359943579,75.94883546430427,water,0,-5.0
869,C8H20N2O4,-7.019946006961099,6.016621643926731,2.0199460069610993,15.520749564891542,-2.062992375692338,34,14,33,33,0.96,1.5400000000000003,1.3370712697543565,77.33496890016049,water,0,-5.0
870,C5H14FN3O4,-6.263257269303586,6.23821244187711,1.263257269303586,15.514891930645955,-1.963369853587614,27,13,26,26,0.96,1.6900000000000004,1.428355697996826,90.0,water,0,-5.0
871,C5H14FN3O5,-6.471161472333121,6.1961098083052955,1.4711614723331206,15.501239227262662,-2.064250215112755,28,14,27,27,0.9599999999999997,1.5400000000000003,1.428355697996826,70.52877936550931,water,0,-5.0
872,C5H15N3O6,-6.0864551078804325,6.278794335901467,1.0864551078804325,15.500421386617907,-2.064302976199016,29,14,28,28,0.96,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
873,C8H20N2O4,-7.141651508484627,5.978327973684262,2.1416515084846273,15.499560108260479,-2.064358542577841,34,14,33,33,0.9600000000000004,1.6900000000000004,1.313552018542039,88.92745845652209,water,0,-5.0
874,C4H13N3O6,-6.084613119396412,6.2810938659930615,1.084613119396412,15.49581439712615,-1.964600237425045,26,13,25,25,0.9599999999999997,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
875,C5H14FN3O4,-6.32119854691992,6.234545275174118,1.32119854691992,15.494307979327083,-1.964697456647477,27,13,26,26,0.9599999999999997,1.5400000000000003,1.428355697996826,70.52877936550931,water,0,-5.0
876,C5H13F2N3O4,-6.336717527620707,6.233584112072943,1.3367175276207073,15.488518610194255,-2.0650711713686616,27,14,26,26,0.96,1.6900000000000004,1.428355697996826,90.0,water,0,-5.0
877,C4H12FN3O6,-6.132585479964673,6.280164084146773,1.132585479964673,15.477619179181318,-2.0657751294494,26,14,25,25,0.9599999999999997,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
878,C9H13NO3,-8.912733350545736,3.9686800036373917,3.912733350545736,15.47104952969866,-1.9661996808020372,26,13,26,27,0.9599999999999997,2.1453170846329614,1.4699999999999995,78.6338856163236,water,0,-5.0
879,C8H20N2O4,-6.364218381236875,6.241274830452548,1.364218381236875,15.456369547938692,-2.0671489991286385,34,14,33,33,0.9599999999999999,1.6900000000000004,1.5132085117392116,75.04643007626971,water,0,-5.0
880,C6H17N3O5,-6.316840202535692,6.255027927672706,1.3168402025356922,15.449205936113565,-2.0676125796859472,31,14,30,30,0.96,1.6900000000000004,1.5132085117392118,90.0,water,0,-5.0
881,C5H15N3O5,-6.579070184712387,6.200500851507055,1.5790701847123874,15.42663147165679,-1.9690748537730345,28,13,27,27,0.96,1.5400000000000003,1.5132085117392116,84.3953882703043,water,0,-5.0
882,C6H17N3O5,-6.596948839434704,6.198503663385572,1.5969488394347042,15.42005998701561,-2.06950092765194,31,14,30,30,0.96,1.6900000000000004,1.4319159042501393,83.9982999869694,water,0,-5.0
883,C11H24FNO,-1.3756732836216152,2.6058575728490316,3.624326716378385,15.419850912833603,-2.069514486328078,38,14,37,37,1.01,1.5400000000000003,1.283672407501883,77.91585509895684,water,0,-5.0
884,C5H13F2N3O4,-6.504117933490825,6.223698825778896,1.504117933490825,15.418877072069956,-2.0695776433275785,27,14,26,26,0.9599999999999997,1.5400000000000003,1.5068510211696444,70.52877936550931,water,0,-5.0
885,CH5FN2O2,-8.696304598228892,2.759966919164687,3.696304598228892,15.418095240384625,-1.8696283507496676,11,6,10,10,0.9600000000000002,1.54,1.5132085117392122,82.04331282049797,water,0,-5.0
886,C5H13ClFN3O4,-6.491610661859364,6.227360105005255,1.4916106618593643,15.41780171042525,-2.069647388947898,27,14,26,26,0.9599999999999999,1.7700000000000002,1.3306890474577906,70.52877936550931,water,0,-5.0
887,C5H15N3O5,-6.390257226817397,6.253524925185385,1.390257226817397,15.414429731807768,-1.9698661197029033,28,13,27,27,0.9599999999999997,1.5400000000000003,1.428355697996826,70.52877936550931,water,0,-5.0
888,C5H13ClFN3O4,-6.5250541456572915,6.222827521035318,1.5250541456572915,15.40855686255646,-2.0702471904537467,27,14,26,26,0.9599999999999997,1.5400000000000003,1.428355697996826,70.52877936550931,water,0,-5.0
889,C5H13ClFN3O4,-6.519289141622992,6.225922516809439,1.5192891416229921,15.404926044001147,-2.0704828547298773,27,14,26,26,0.96,1.6900000000000004,1.5132085117392116,90.0,water,0,-5.0
890,C5H14FN3O5,-7.300056184157695,5.957771644727997,2.300056184157695,15.39592444022421,-2.0710673583323236,28,14,27,27,0.9599999999999997,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
891,C5H15N3O6,-6.422954704074551,6.265301489239195,1.4229547040745514,15.369963270999138,-2.0727550180956706,29,14,28,28,0.9599999999999997,1.75,1.4283556979968262,75.04643007626971,water,0,-5.0
892,C8H20N2O4,-6.622545890379582,6.228418535859939,1.6225458903795822,15.336613134369633,-2.074927200972879,34,14,33,33,0.9599999999999999,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
893,C5H14ClN3O5,-6.810411393420164,6.174644511843467,1.8104113934201642,15.331181733838942,-2.075281409719274,28,14,27,27,0.96,1.5400000000000003,1.5132085117392116,84.3953882703043,water,0,-5.0
894,C5H15N3O6,-6.716349760134537,6.2390839441885,1.7163497601345368,15.252797153842469,-2.080407279829952,29,14,28,28,0.9599999999999997,1.7700000000000002,1.5132085117392118,77.06785961228879,water,0,-5.0
895,C5H14FN3O5,-6.818546336548009,6.242430685480376,1.8185463365480086,15.17666901320823,-2.08541087069444,28,14,27,27,0.96,1.6900000000000004,1.5132085117392116,90.0,water,0,-5.0
896,C5H14FN3O5,-7.121979391208064,6.17219706388717,2.121979391208064,15.09816945978758,-2.090596677344537,28,14,27,27,0.9599999999999997,1.6900000000000004,1.4520096382062482,80.33486669757006,water,0,-5.0
897,C9H19NO4,-8.756173347227483,4.93471634742709,3.7561733472274828,15.036604388466538,-2.0946826650001906,33,14,33,33,0.9600000000000001,2.1535247916774582,1.3530631344339095,75.94883546430427,water,0,-5.0
